run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,14,14,14,14,17,17,24,21,2.119047619047619,1.0,0.0,-0.42857142857142855,-0.07916666666666661
2,0.0001,14,14,14,15,15,17,18,27,2.142857142857143,0.0,0.0,-0.35714285714285715,-0.07555970149253732
3,0.0001,14,14,14,14,16,17,20,24,2.1666666666666665,0.0,0.0,-0.42857142857142855,-0.0831766917293233
4,0.0001,14,14,14,14,16,18,20,25,2.119047619047619,0.0,0.0,-0.40476190476190477,-0.07546296296296306
5,0.0001,14,14,14,14,19,17,20,24,2.0952380952380953,1.0,0.0,-0.42857142857142855,-0.07904411764705888
6,0.0001,14,14,14,14,17,17,27,21,2.0476190476190474,1.0,0.0,-0.35714285714285715,-0.0625
7,0.0001,14,14,14,14,20,17,22,22,2.0714285714285716,1.0,0.0,-0.47619047619047616,-0.08074817518248167
8,0.0001,14,14,14,14,16,17,20,20,2.261904761904762,0.0,0.0,-0.5238095238095238,-0.10707364341085279
9,0.0001,14,14,14,14,16,17,20,21,2.238095238095238,0.0,0.0,-0.5,-0.10096153846153855
10,0.0001,14,14,14,15,15,17,18,27,2.142857142857143,0.0,0.0,-0.35714285714285715,-0.07555970149253732
11,0.0001,14,14,14,14,16,17,20,27,2.0952380952380953,0.0,0.0,-0.35714285714285715,-0.06617647058823528
12,0.0001,14,14,14,14,16,17,20,20,2.261904761904762,0.0,0.0,-0.5238095238095238,-0.10707364341085279
13,0.0001,14,14,14,19,16,17,23,23,2.0,2.0,0.0,-0.4523809523809524,-0.07678571428571423
14,0.0001,14,14,14,14,17,17,20,23,2.1666666666666665,0.0,0.0,-0.4523809523809524,-0.08881578947368429
15,0.0001,14,14,14,14,16,17,23,23,2.119047619047619,0.0,0.0,-0.4523809523809524,-0.07731481481481484
16,0.0001,14,14,14,14,17,17,21,23,2.142857142857143,0.0,0.0,-0.4523809523809524,-0.08488805970149249
17,0.0001,14,14,14,14,16,17,20,23,2.1904761904761907,0.0,0.0,-0.4523809523809524,-0.0890151515151516
18,0.0001,14,14,14,15,15,17,18,21,2.2857142857142856,0.0,0.0,-0.5,-0.111328125
19,0.0001,14,14,14,15,15,17,18,24,2.2142857142857144,0.0,0.0,-0.42857142857142855,-0.09303435114503822
20,0.0001,14,14,14,14,16,17,20,25,2.142857142857143,0.0,0.0,-0.40476190476190477,-0.0774253731343284
21,0.0001,14,14,14,15,15,17,22,32,1.9285714285714286,0.0,0.0,-0.23809523809523808,-0.03452797202797209
22,0.0001,14,14,14,15,15,17,20,25,2.142857142857143,0.0,0.0,-0.40476190476190477,-0.07929104477611948
23,0.0001,14,14,14,14,16,17,27,21,2.0714285714285716,1.0,0.0,-0.35714285714285715,-0.0625
24,0.0001,14,14,14,16,16,17,24,19,2.142857142857143,1.0,0.0,-0.42857142857142855,-0.09048507462686572
25,0.0001,14,14,14,15,15,17,22,25,2.0952380952380953,0.0,0.0,-0.40476190476190477,-0.07169117647058831
26,0.0001,14,14,14,15,16,19,22,18,2.1904761904761907,2.0,0.0,-0.47619047619047616,-0.0984848484848484
27,0.0001,14,14,14,15,15,17,20,23,2.1904761904761907,0.0,0.0,-0.4523809523809524,-0.09090909090909083
28,0.0001,14,14,14,22,15,17,18,29,1.9285714285714286,3.0,0.0,-0.30952380952380953,-0.048513986013986043
29,0.0001,14,14,14,14,16,17,22,24,2.119047619047619,0.0,0.0,-0.42857142857142855,-0.07546296296296306
30,0.0001,14,14,14,14,17,17,23,21,2.142857142857143,1.0,0.0,-0.4523809523809524,-0.08488805970149249
31,0.0001,14,14,14,14,16,17,30,23,1.9523809523809523,1.0,0.0,-0.2857142857142857,-0.039612676056338
32,0.0001,14,14,14,14,16,17,20,25,2.142857142857143,0.0,0.0,-0.40476190476190477,-0.0774253731343284
33,0.0001,14,14,14,15,15,17,22,23,2.142857142857143,0.0,0.0,-0.4523809523809524,-0.08302238805970141
34,0.0001,14,14,14,15,15,17,18,25,2.1904761904761907,0.0,0.0,-0.40476190476190477,-0.08712121212121215
35,0.0001,14,14,14,14,16,17,20,23,2.1904761904761907,0.0,0.0,-0.4523809523809524,-0.0890151515151516
36,0.0001,14,14,14,14,16,17,26,23,2.0476190476190474,1.0,0.0,-0.38095238095238093,-0.06068840579710155
37,0.0001,14,14,14,15,15,17,20,21,2.238095238095238,0.0,0.0,-0.5,-0.10288461538461546
38,0.0001,14,14,14,14,16,19,20,25,2.0952380952380953,0.0,0.0,-0.40476190476190477,-0.07352941176470584
39,0.0001,14,14,14,14,16,17,26,21,2.0952380952380953,1.0,0.0,-0.38095238095238093,-0.06801470588235303
40,0.0001,14,14,14,15,16,19,18,21,2.2142857142857144,1.0,0.0,-0.5,-0.10448473282442738
41,0.0001,14,14,14,15,15,17,21,23,2.1666666666666665,0.0,0.0,-0.4523809523809524,-0.08693609022556381
42,0.0001,14,14,14,15,16,17,18,21,2.261904761904762,0.0,0.0,-0.5,-0.11094961240310086
43,0.0001,14,14,14,15,15,17,20,25,2.142857142857143,0.0,0.0,-0.40476190476190477,-0.07929104477611948
44,0.0001,14,14,14,14,21,17,20,21,2.119047619047619,2.0,0.0,-0.5,-0.09027777777777768
45,0.0001,14,14,14,15,15,17,18,23,2.238095238095238,0.0,0.0,-0.4523809523809524,-0.09903846153846163
46,0.0001,14,14,14,14,16,17,24,21,2.142857142857143,1.0,0.0,-0.42857142857142855,-0.07929104477611948
47,0.0001,14,14,14,17,15,17,22,22,2.119047619047619,1.0,0.0,-0.47619047619047616,-0.08842592592592591
48,0.0001,14,14,14,17,15,17,25,22,2.0476190476190474,2.0,0.0,-0.40476190476190477,-0.07155797101449268
49,0.0001,14,14,14,15,16,19,20,21,2.1666666666666665,0.0,0.0,-0.5,-0.09821428571428581
50,0.0001,14,14,14,15,16,17,20,23,2.1666666666666665,0.0,0.0,-0.4523809523809524,-0.09069548872180455
