run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,64,88,46,51,46,70,68,78,-3.9791666666666665,9.0,3.9791666666666665,0.5416666666666666,0.04629097358121337
2,0.0001,66,87,60,103,63,77,80,96,-6.5,10.0,6.5,0.5625,0.025534018987341867
3,0.0001,51,80,44,62,86,97,90,76,-5.541666666666667,7.0,5.541666666666667,0.7708333333333334,0.05725789249146773
4,0.0001,47,52,59,65,49,76,84,80,-4.0,4.0,4.0,0.4375,0.04042968750000009
5,0.0001,48,71,44,64,77,61,80,94,-4.5625,5.0,4.5625,0.7083333333333334,0.05134218460111328
6,0.0001,62,87,40,49,48,90,69,67,-4.0,10.0,4.0,0.7083333333333334,0.06923828125000009
7,0.0001,66,75,42,45,46,64,89,80,-3.8958333333333335,9.0,3.8958333333333335,0.6458333333333334,0.06651565581854046
8,0.0001,50,54,42,45,88,75,68,85,-3.8958333333333335,7.0,3.8958333333333335,0.625,0.07095352564102564
9,0.0001,48,76,43,58,53,65,72,83,-3.7083333333333335,6.0,3.7083333333333335,0.5,0.04179844377510045
10,0.0001,65,70,45,54,45,64,94,79,-4.083333333333333,9.0,4.083333333333333,0.6875,0.056455910852713176
11,0.0001,53,73,43,72,53,60,83,67,-3.8333333333333335,9.0,3.8333333333333335,0.5,0.03043154761904776
12,0.0001,45,94,42,63,53,75,76,82,-4.375,7.0,4.375,0.75,0.0688974056603775
13,0.0001,53,87,52,54,67,63,79,80,-4.479166666666667,7.0,4.479166666666667,0.3958333333333333,0.027555490654205705
14,0.0001,53,81,44,49,63,71,68,96,-4.270833333333333,7.0,4.270833333333333,0.75,0.059122023809523805
15,0.0001,58,71,45,94,45,71,80,66,-4.375,9.0,4.375,0.6875,0.05285966981132084
16,0.0001,62,76,42,72,44,82,47,94,-4.145833333333333,9.0,4.145833333333333,0.75,0.07710440751445091
17,0.0001,62,85,43,46,75,54,73,91,-4.354166666666667,9.0,4.354166666666667,0.6666666666666666,0.06327091209829883
18,0.0001,53,76,41,57,73,66,87,69,-4.208333333333333,8.0,4.208333333333333,0.625,0.03717073754789291
19,0.0001,49,65,43,69,62,74,77,84,-4.229166666666667,4.0,4.229166666666667,0.5208333333333334,0.03192817877629062
20,0.0001,66,72,61,44,69,50,88,90,-4.583333333333333,7.0,4.583333333333333,0.625,0.04716435185185186
21,0.0001,48,67,44,77,44,89,62,83,-4.041666666666667,9.0,4.041666666666667,0.6041666666666666,0.06671327821011674
22,0.0001,45,80,50,60,71,54,82,66,-3.9166666666666665,7.0,3.9166666666666665,0.4375,0.03497785433070866
23,0.0001,48,63,40,52,45,71,80,77,-3.25,6.0,3.25,0.5,0.056867121848739544
24,0.0001,60,76,44,87,49,54,72,89,-4.395833333333333,10.0,4.395833333333333,0.6041666666666666,0.057553554613936075
25,0.0001,49,84,55,44,52,79,66,80,-3.9375,8.0,3.9375,0.5,0.04973293222003927
26,0.0001,61,73,49,56,44,71,89,76,-4.145833333333333,8.0,4.145833333333333,0.6041666666666666,0.04338571772639699
27,0.0001,54,77,42,67,53,70,73,83,-4.145833333333333,7.0,4.145833333333333,0.5208333333333334,0.03278841522158005
28,0.0001,81,84,57,46,51,68,73,78,-4.541666666666667,12.0,4.541666666666667,0.4583333333333333,0.03276603159851299
29,0.0001,57,74,51,64,43,71,91,89,-4.583333333333333,7.0,4.583333333333333,0.6666666666666666,0.055497685185185164
30,0.0001,49,66,40,53,77,59,89,72,-3.8541666666666665,7.0,3.8541666666666665,0.6875,0.055708539603960494
31,0.0001,85,69,40,46,70,60,86,64,-4.166666666666667,11.0,4.166666666666667,0.625,0.053004807692307754
32,0.0001,77,70,40,47,50,68,58,89,-3.7291666666666665,10.0,3.7291666666666665,0.6875,0.06134456412825662
33,0.0001,66,78,42,63,47,54,83,78,-3.9791666666666665,9.0,3.9791666666666665,0.5208333333333334,0.04678021037182001
34,0.0001,77,67,43,62,52,54,90,84,-4.354166666666667,9.0,4.354166666666667,0.6458333333333334,0.053346526465028354
35,0.0001,79,67,44,45,55,60,74,92,-4.083333333333333,9.0,4.083333333333333,0.6666666666666666,0.05839389534883721
36,0.0001,61,93,42,44,69,48,63,76,-3.6666666666666665,10.0,3.6666666666666665,0.7291666666666666,0.06698588709677433
37,0.0001,55,79,44,60,68,92,70,83,-4.8125,7.0,4.8125,0.6666666666666666,0.04168273593466432
38,0.0001,48,81,44,49,81,60,65,68,-3.6666666666666665,9.0,3.6666666666666665,0.4375,0.04279233870967758
39,0.0001,63,75,52,49,47,70,88,71,-4.0625,9.0,4.0625,0.5208333333333334,0.03706007281553414
40,0.0001,50,66,43,72,77,64,56,81,-3.9375,8.0,3.9375,0.4583333333333333,0.031068885068762375
41,0.0001,49,61,58,66,44,82,94,74,-4.333333333333333,6.0,4.333333333333333,0.7083333333333334,0.054782196969697106
42,0.0001,59,84,44,48,48,74,70,79,-3.875,9.0,3.875,0.5,0.04975914031620565
43,0.0001,46,86,43,54,69,76,71,69,-4.041666666666667,8.0,4.041666666666667,0.5625,0.04239421206225691
44,0.0001,67,64,44,49,53,78,79,92,-4.291666666666667,6.0,4.291666666666667,0.6666666666666666,0.05434291825095072
45,0.0001,71,63,43,54,45,79,84,67,-3.875,9.0,3.875,0.5208333333333334,0.0467947134387352
46,0.0001,50,90,43,92,57,68,69,71,-4.583333333333333,10.0,4.583333333333333,0.6875,0.05596064814814827
47,0.0001,47,57,42,51,83,61,72,84,-3.6875,5.0,3.6875,0.5416666666666666,0.05637889839034216
48,0.0001,75,84,42,49,48,59,67,73,-3.6875,12.0,3.6875,0.5416666666666666,0.04833060865191152
49,0.0001,59,51,52,56,43,70,82,74,-3.4791666666666665,5.0,3.4791666666666665,0.4791666666666667,0.034532212525667516
50,0.0001,61,72,47,55,43,80,90,90,-4.541666666666667,6.0,4.541666666666667,0.6458333333333334,0.06668796468401506
