run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
36,0.0001,14,19,21,22,26,26,28,31,1.0465116279069768,0.0,0.0,-0.2558139534883721,-0.058708279550064635
37,0.0001,15,21,21,21,29,23,24,33,1.0465116279069768,2.0,0.046511627906976744,-0.23255813953488372,-0.06271897473723032
38,0.0001,14,19,20,24,23,29,26,28,1.1395348837209303,3.0,0.0,-0.3023255813953488,-0.06559732428867537
39,0.0001,14,19,19,21,23,23,34,32,1.0930232558139534,1.0,0.0,-0.18604651162790697,-0.0330615097856477
40,0.0001,15,19,21,22,23,25,30,30,1.0930232558139534,0.0,0.0,-0.3023255813953488,-0.0641425908667288
41,0.0001,15,19,20,23,23,30,35,23,1.0232558139534884,2.0,0.0,-0.18604651162790697,-0.04539618488628028
42,0.0001,15,21,21,25,23,29,23,32,1.0,3.0,0.046511627906976744,-0.2558139534883721,-0.06793924466338264
43,0.0001,14,18,20,22,22,27,33,28,1.1162790697674418,1.0,0.0,-0.20930232558139536,-0.04244752623688175
44,0.0001,15,21,21,21,22,38,25,29,0.9302325581395349,2.0,0.11627906976744186,-0.11627906976744186,-0.04171156609195403
45,0.0001,16,18,20,22,23,26,31,32,1.0232558139534884,0.0,0.023255813953488372,-0.27906976744186046,-0.05071533382245064
46,0.0001,15,21,18,21,27,25,31,32,0.9767441860465116,2.0,0.046511627906976744,-0.2558139534883721,-0.04550816696914706
47,0.0001,14,18,20,20,26,24,29,29,1.2093023255813953,1.0,0.0,-0.3023255813953488,-0.05464559386973189
48,0.0001,16,18,22,22,18,27,35,29,1.0465116279069768,3.0,0.023255813953488372,-0.20930232558139536,-0.03731790521851375
49,0.0001,15,19,23,21,23,27,26,28,1.1627906976744187,2.0,0.0,-0.3488372093023256,-0.08075975748389541
50,0.0001,14,19,22,23,31,22,26,35,0.9302325581395349,3.0,0.0,-0.16279069767441862,-0.03780531609195403
