run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,17,22,58,43,29,34,54,50,-1.3111111111111111,6.0,1.4666666666666666,0.28888888888888886,0.04196437953136489
2,0.0001,17,21,27,47,61,32,37,61,-1.2222222222222223,4.0,1.4222222222222223,0.35555555555555557,0.067031299904184
3,0.0001,17,24,34,41,63,28,45,54,-1.288888888888889,5.0,1.488888888888889,0.4,0.047148429264178615
4,0.0001,18,24,29,55,47,35,40,60,-1.3333333333333333,4.0,1.4,0.3111111111111111,0.03681399245915373
5,0.0001,17,27,22,45,37,61,41,52,-1.2,5.0,1.2666666666666666,0.35555555555555557,0.044221320230719785
6,0.0001,17,24,64,32,42,37,55,46,-1.5333333333333334,5.0,1.5333333333333334,0.4222222222222222,0.040030019334486466
7,0.0001,17,31,40,48,23,36,57,65,-1.5333333333333334,5.0,1.7777777777777777,0.4444444444444444,0.05185967233133204
8,0.0001,17,22,26,55,35,48,40,63,-1.288888888888889,3.0,1.3111111111111111,0.4,0.05858633776091082
9,0.0001,24,23,34,29,40,57,44,55,-1.288888888888889,4.0,1.288888888888889,0.13333333333333333,0.012017710309930374
10,0.0001,19,30,23,34,54,62,65,40,-1.7555555555555555,4.0,1.9111111111111112,0.4,0.05809164447075066
11,0.0001,17,23,27,49,33,54,39,60,-1.2,3.0,1.2444444444444445,0.3333333333333333,0.04918820764793841
12,0.0001,17,40,22,57,33,50,36,68,-1.6666666666666667,6.0,1.8444444444444446,0.5111111111111111,0.05781234395286128
13,0.0001,17,22,44,27,68,32,46,52,-1.3333333333333333,5.0,1.488888888888889,0.5111111111111111,0.06441139505655635
14,0.0001,17,23,28,57,35,41,49,64,-1.4666666666666666,3.0,1.4666666666666666,0.4222222222222222,0.05675981097185123
15,0.0001,17,29,21,35,57,37,45,64,-1.2666666666666666,3.0,1.3555555555555556,0.4222222222222222,0.05974352194606025
16,0.0001,17,27,24,40,32,46,52,59,-1.0888888888888888,2.0,1.1333333333333333,0.3111111111111111,0.0406619963071575
17,0.0001,17,25,30,47,38,50,60,62,-1.8,1.0,1.8,0.37777777777777777,0.04303117952740454
18,0.0001,17,22,55,36,28,42,62,48,-1.3777777777777778,5.0,1.488888888888889,0.37777777777777777,0.0508064516129032
19,0.0001,17,39,23,50,57,31,62,44,-1.6666666666666667,7.0,1.8666666666666667,0.37777777777777777,0.04233246779187039
20,0.0001,17,21,28,41,45,37,53,59,-1.1777777777777778,2.0,1.1777777777777778,0.3111111111111111,0.04202389883185065
21,0.0001,17,34,23,29,55,42,47,63,-1.3777777777777778,4.0,1.4222222222222223,0.4,0.04999999999999982
22,0.0001,17,24,28,62,37,41,48,57,-1.4666666666666666,4.0,1.4666666666666666,0.37777777777777777,0.04720567084446259
23,0.0001,17,24,29,39,52,33,46,61,-1.1777777777777778,3.0,1.2666666666666666,0.35555555555555557,0.04036276926374449
24,0.0001,18,23,43,28,34,52,50,65,-1.4444444444444444,3.0,1.4666666666666666,0.4222222222222222,0.04989436256827773
25,0.0001,17,23,34,63,50,27,42,53,-1.3555555555555556,6.0,1.5777777777777777,0.4,0.052732539931099165
26,0.0001,17,29,33,21,40,51,63,52,-1.288888888888889,3.0,1.4666666666666666,0.4,0.055318363904701684
27,0.0001,17,23,30,38,42,47,60,71,-1.7777777777777777,0.0,1.7777777777777777,0.5777777777777777,0.06616345397324941
28,0.0001,17,25,31,36,43,49,56,61,-1.5555555555555556,0.0,1.5555555555555556,0.35555555555555557,0.036620004057618116
29,0.0001,17,25,29,46,59,37,49,52,-1.4666666666666666,4.0,1.4666666666666666,0.3111111111111111,0.028893568933634706
30,0.0001,17,24,30,49,39,66,45,58,-1.7777777777777777,4.0,1.7777777777777777,0.4666666666666667,0.0501573564122737
31,0.0001,17,28,54,22,33,43,46,61,-1.2444444444444445,5.0,1.4,0.35555555555555557,0.04939516129032251
