run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,16,23,64,46,90,93,32,63,-3.7291666666666665,7.0,4.041666666666667,0.8958333333333334,0.06514410364886292
2,0.0001,32,28,32,63,56,51,44,23,-1.6875,9.0,2.2708333333333335,0.125,-0.03800004902441434
3,0.0001,16,19,47,59,41,36,25,22,-0.3541666666666667,9.0,1.375,0.1875,0.016304017041996355
4,0.0001,14,20,46,31,58,38,49,31,-0.8125,6.0,1.1666666666666667,0.20833333333333334,-0.003842587389007557
5,0.0001,16,19,53,38,34,46,44,23,-0.5208333333333334,7.0,1.1458333333333333,0.0625,-0.012709736500059243
6,0.0001,16,26,43,50,34,61,43,20,-0.9375,8.0,1.6458333333333333,0.22916666666666666,0.00018578663437174292
7,0.0001,16,19,32,65,35,46,37,30,-0.6666666666666666,6.0,1.2708333333333333,0.3125,0.00031682027649759803
8,0.0001,27,29,19,49,57,67,43,35,-1.625,8.0,2.1041666666666665,0.2916666666666667,-0.011367009697209607
9,0.0001,16,21,51,59,39,45,41,35,-1.2291666666666667,8.0,1.625,0.1875,-0.02712908479562892
10,0.0001,30,31,38,83,49,58,34,24,-2.0625,10.0,2.8333333333333335,0.5208333333333334,-0.003689458027331227
11,0.0001,16,20,54,35,48,41,30,23,-0.3958333333333333,8.0,1.2708333333333333,0.08333333333333333,-0.006093693367162034
12,0.0001,46,25,58,31,59,43,36,31,-1.6875,12.0,2.2708333333333335,0.0,-0.062316158446906744
13,0.0001,46,18,34,51,56,41,36,30,-1.3333333333333333,11.0,1.9375,0.08333333333333333,-0.058726220016542596
14,0.0001,14,41,43,55,63,42,64,29,-2.1458333333333335,8.0,2.5416666666666665,0.3333333333333333,-0.023291747082069714
15,0.0001,20,23,50,60,73,35,58,29,-2.0833333333333335,8.0,2.5208333333333335,0.3958333333333333,0.012560252131998517
16,0.0001,20,26,42,46,46,69,34,32,-1.3958333333333333,8.0,2.0,0.3125,-0.028155401945724634
17,0.0001,14,17,28,55,42,47,34,31,-0.4166666666666667,6.0,1.0416666666666667,0.14583333333333334,0.0010231102551756521
18,0.0001,33,22,40,57,30,66,44,43,-1.8125,8.0,2.1041666666666665,0.20833333333333334,-0.04505897929706304
19,0.0001,31,23,40,74,69,56,38,17,-2.0833333333333335,10.0,2.9166666666666665,0.4791666666666667,0.029801631442343268
20,0.0001,27,17,60,71,32,47,39,35,-1.6666666666666667,9.0,2.1875,0.4166666666666667,0.0018194335169157139
21,0.0001,20,24,32,55,60,63,44,38,-1.8333333333333333,6.0,2.1041666666666665,0.1875,-0.016945084485407103
22,0.0001,16,34,20,68,54,40,36,44,-1.3333333333333333,7.0,1.75,0.375,0.0037737799834574037
23,0.0001,26,47,29,40,93,49,74,19,-2.6875,7.0,3.2916666666666665,0.8333333333333334,0.04975079147771022
24,0.0001,22,28,43,51,55,62,67,17,-2.0208333333333335,7.0,2.6666666666666665,0.3333333333333333,0.007731416549789483
25,0.0001,16,19,37,61,48,66,42,32,-1.5208333333333333,7.0,1.9583333333333333,0.3333333333333333,0.014916842528388985
26,0.0001,17,21,40,49,56,36,28,25,-0.5,9.0,1.3958333333333333,0.10416666666666667,-0.009635910815939397
27,0.0001,37,23,37,47,73,32,41,17,-1.2291666666666667,11.0,2.1041666666666665,0.4583333333333333,-0.00432778186403282
28,0.0001,26,21,42,67,48,35,54,17,-1.2916666666666667,9.0,1.9791666666666667,0.3333333333333333,0.013306451612903114
29,0.0001,36,20,41,33,48,54,58,17,-1.2291666666666667,8.0,1.875,0.14583333333333334,-0.017357097824944878
30,0.0001,18,48,85,59,37,49,34,38,-2.5,11.0,2.9791666666666665,0.6875,-0.006399018232819076
31,0.0001,34,25,51,75,45,65,29,19,-1.9791666666666667,11.0,2.9583333333333335,0.4583333333333333,0.020014342142386843
32,0.0001,16,29,24,64,39,55,60,31,-1.4583333333333333,5.0,1.8333333333333333,0.2916666666666667,0.012844897545140954
33,0.0001,18,36,22,38,48,61,41,29,-0.9375,7.0,1.5208333333333333,0.1875,-0.023704998348563322
34,0.0001,15,18,37,49,36,54,26,40,-0.5625,7.0,1.1666666666666667,0.10416666666666667,-0.00969941348973613
35,0.0001,16,19,30,54,57,49,33,30,-0.8333333333333334,6.0,1.5,0.14583333333333334,0.00277217741935476
36,0.0001,16,21,66,51,46,37,45,25,-1.2291666666666667,9.0,1.75,0.3333333333333333,0.008701534096879238
37,0.0001,30,21,38,60,69,48,48,17,-1.7291666666666667,9.0,2.375,0.375,0.011481580742617625
38,0.0001,17,23,57,67,47,41,48,23,-1.5625,8.0,2.0833333333333335,0.3333333333333333,0.008794816738240119
