run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,31,72,81,209,152,118,179,125,-3.990566037735849,6.0,4.018867924528302,0.9716981132075472,0.035315218383113356
2,0.0001,30,53,309,80,153,127,102,181,-4.632075471698113,5.0,4.7075471698113205,1.9245283018867925,0.11928726200625173
3,0.0001,30,126,53,103,149,205,78,177,-3.556603773584906,8.0,3.8962264150943398,0.9433962264150944,0.05909197962572654
4,0.0001,30,77,55,190,167,218,141,242,-5.433962264150943,8.0,5.490566037735849,1.2924528301886793,0.07397584033613436
5,0.0001,34,76,184,97,212,243,266,150,-6.773584905660377,4.0,6.773584905660377,1.4811320754716981,0.05775583807215434
6,0.0001,68,89,192,167,245,113,219,142,-6.518867924528302,7.0,6.518867924528302,0.9622641509433962,-0.00563303762800671
7,0.0001,30,55,132,155,78,105,179,210,-3.7735849056603774,6.0,3.839622641509434,0.9905660377358491,0.05975822532402786
8,0.0001,30,53,76,100,255,150,124,216,-4.339622641509434,5.0,4.377358490566038,1.4150943396226414,0.10484166276072182
9,0.0001,30,82,103,127,53,227,204,179,-4.349056603773585,7.0,4.650943396226415,1.150943396226415,0.08125640181445704
10,0.0001,30,109,185,83,234,136,163,211,-5.726415094339623,6.0,5.764150943396227,1.2169811320754718,0.028935037307711964
11,0.0001,38,56,166,84,107,137,362,395,-7.556603773584905,4.0,7.556603773584905,2.660377358490566,0.17674734856767982
12,0.0001,30,142,76,54,119,220,167,211,-4.481132075471698,7.0,4.518867924528302,1.0849056603773586,0.07241005455175187
13,0.0001,30,107,130,156,76,578,52,185,-7.264150943396227,10.0,7.8584905660377355,4.462264150943396,0.22985075879666939
14,0.0001,30,56,89,230,164,142,190,117,-4.471698113207547,6.0,4.509433962264151,1.179245283018868,0.06152671038946034
15,0.0001,30,53,76,153,126,101,178,212,-3.6320754716981134,5.0,3.669811320754717,1.009433962264151,0.06661673684543779
16,0.0001,123,170,300,144,194,244,274,216,-10.575471698113208,7.0,10.575471698113208,0.9622641509433962,-0.06321045310015894
17,0.0001,32,99,60,152,211,181,232,129,-5.2075471698113205,6.0,5.226415094339623,1.179245283018868,0.05311426577930445
18,0.0001,51,38,74,146,96,184,196,118,-3.3867924528301887,5.0,3.3867924528301887,0.7830188679245284,0.05475518695850434
19,0.0001,31,207,52,75,103,185,152,127,-3.660377358490566,9.0,3.7358490566037736,0.9528301886792453,0.06528102120676582
20,0.0001,30,98,68,149,123,209,74,173,-3.5849056603773586,9.0,3.9245283018867925,0.9811320754716981,0.05100506111535519
21,0.0001,32,65,367,342,389,190,93,416,-12.735849056603774,7.0,12.877358490566039,2.9150943396226414,0.125255256537673
22,0.0001,30,151,52,78,181,255,344,140,-6.481132075471698,6.0,6.566037735849057,2.2547169811320753,0.13540745806852383
23,0.0001,30,53,81,103,126,211,153,183,-3.7358490566037736,5.0,3.7735849056603774,1.0,0.06335653942428032
