run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
25,0.0001,39,46,88,65,133,102,78,137,-6.155172413793103,4.0,6.155172413793103,1.1551724137931034,0.07044258940490411
26,0.0001,32,44,56,95,113,67,125,99,-5.172413793103448,4.0,5.172413793103448,1.0689655172413792,0.07319580965331007
27,0.0001,26,40,54,48,76,79,98,107,-3.396551724137931,1.0,3.413793103448276,0.8620689655172413,0.07490215600109873
28,0.0001,31,51,36,134,57,94,99,127,-5.137931034482759,5.0,5.137931034482759,1.2413793103448276,0.11446260548801868
29,0.0001,51,43,54,102,103,140,109,130,-6.913793103448276,3.0,6.913793103448276,1.1379310344827587,0.05653715351724364
30,0.0001,48,41,52,115,80,109,77,90,-4.844827586206897,6.0,4.844827586206897,0.7413793103448276,0.03678198368974983
31,0.0001,32,38,104,50,84,59,90,91,-3.7413793103448274,5.0,3.7413793103448274,0.7068965517241379,0.053273921097316324
32,0.0001,29,37,66,102,108,74,58,82,-3.8793103448275863,7.0,3.8793103448275863,0.8275862068965517,0.06016621747918882
33,0.0001,31,36,54,93,102,74,62,115,-4.068965517241379,4.0,4.068965517241379,0.9137931034482759,0.07560862545756808
34,0.0001,39,35,49,91,70,110,124,88,-4.741379310344827,5.0,4.741379310344827,1.0,0.0762241632018188
35,0.0001,31,32,63,80,67,46,92,112,-3.310344827586207,3.0,3.310344827586207,0.8620689655172413,0.07734110089941248
36,0.0001,36,39,55,59,131,104,111,97,-5.189655172413793,3.0,5.189655172413793,1.103448275862069,0.08410813989062693
37,0.0001,30,36,67,125,95,47,74,109,-4.344827586206897,6.0,4.344827586206897,1.103448275862069,0.09800464313660462
38,0.0001,27,52,61,110,95,67,88,128,-5.120689655172414,4.0,5.120689655172414,1.206896551724138,0.0677184559431947
39,0.0001,32,71,38,64,53,100,97,108,-4.0,4.0,4.0,0.7758620689655172,0.06259491395362571
40,0.0001,29,38,42,85,60,113,69,129,-4.0344827586206895,3.0,4.0344827586206895,1.1896551724137931,0.1131513514958693
41,0.0001,31,51,35,59,113,82,129,88,-4.431034482758621,4.0,4.431034482758621,1.1551724137931034,0.10201641079392476
42,0.0001,27,32,72,48,83,54,89,110,-3.1724137931034484,3.0,3.1724137931034484,0.896551724137931,0.08483706332678276
43,0.0001,30,40,86,73,96,42,84,117,-4.086206896551724,5.0,4.137931034482759,0.9655172413793104,0.07190119569380027
44,0.0001,29,57,37,70,111,79,42,100,-3.3448275862068964,6.0,3.603448275862069,0.8793103448275862,0.08597899582793844
45,0.0001,31,31,61,87,95,98,51,119,-4.172413793103448,4.0,4.275862068965517,0.9827586206896551,0.08671696640884097
46,0.0001,28,54,30,79,47,79,96,115,-3.396551724137931,3.0,3.396551724137931,0.9655172413793104,0.09573548933443199
47,0.0001,64,100,71,103,127,124,146,96,-8.620689655172415,6.0,8.620689655172415,0.8793103448275862,-0.013665150639312618
48,0.0001,29,36,53,77,89,67,127,97,-4.206896551724138,3.0,4.206896551724138,1.1551724137931034,0.08587547615920132
49,0.0001,32,72,40,41,113,86,106,72,-3.9827586206896552,5.0,4.017241379310345,0.8620689655172413,0.07432588618550495
50,0.0001,31,35,48,83,84,64,116,95,-3.8793103448275863,3.0,3.8793103448275863,0.9310344827586207,0.07455470668782205
