run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,16,28,24,58,53,43,36,74,-2.090909090909091,5.0,2.1818181818181817,0.6818181818181818,0.07274096385542173
2,0.0001,16,24,48,31,64,58,38,69,-2.4545454545454546,4.0,2.5,0.5681818181818182,0.06278735632183907
3,0.0001,16,24,32,81,47,40,69,59,-2.909090909090909,4.0,2.909090909090909,0.8409090909090909,0.08586956521739131
4,0.0001,16,33,25,43,51,59,77,68,-3.0,2.0,3.0,0.75,0.06962365591397845
5,0.0001,16,24,28,33,40,47,71,60,-1.7954545454545454,1.0,1.7954545454545454,0.6136363636363636,0.07147335423197498
6,0.0001,16,24,44,29,47,35,70,58,-1.8863636363636365,4.0,1.9090909090909092,0.5909090909090909,0.06145510835913304
7,0.0001,16,24,64,32,42,48,60,55,-2.2954545454545454,5.0,2.2954545454545454,0.45454545454545453,0.04164222873900281
8,0.0001,16,27,36,46,60,55,29,66,-2.159090909090909,4.0,2.409090909090909,0.5,0.050000000000000044
9,0.0001,16,25,34,59,46,71,85,41,-3.1136363636363638,4.0,3.1818181818181817,0.9318181818181818,0.08793103448275863
10,0.0001,16,23,50,64,34,43,72,58,-2.727272727272727,6.0,2.727272727272727,0.6363636363636364,0.05972222222222223
11,0.0001,16,34,41,28,54,49,57,76,-2.6136363636363638,3.0,2.6136363636363638,0.7272727272727273,0.04788732394366191
12,0.0001,16,25,34,63,53,41,48,73,-2.5681818181818183,4.0,2.5681818181818183,0.6590909090909091,0.05623229461756374
13,0.0001,16,32,27,68,55,38,67,44,-2.4318181818181817,6.0,2.4318181818181817,0.5454545454545454,0.05518731988472614
14,0.0001,16,26,35,31,41,47,61,68,-1.9318181818181819,1.0,1.9318181818181819,0.5454545454545454,0.05307692307692302
15,0.0001,16,73,23,45,33,52,62,35,-2.25,7.0,2.477272727272727,0.6590909090909091,0.06873156342182885
16,0.0001,16,32,60,23,49,92,69,38,-3.159090909090909,6.0,3.409090909090909,1.0909090909090908,0.10765171503957771
17,0.0001,16,31,110,36,66,25,51,44,-3.159090909090909,8.0,3.409090909090909,1.5,0.13205804749340366
18,0.0001,16,25,37,69,58,54,30,49,-2.227272727272727,7.0,2.4545454545454546,0.5681818181818182,0.05428994082840233
19,0.0001,16,26,38,48,75,93,34,59,-3.3863636363636362,6.0,3.522727272727273,1.1136363636363635,0.10424164524421586
20,0.0001,16,28,43,48,58,32,70,60,-2.6136363636363638,4.0,2.7045454545454546,0.5909090909090909,0.04366197183098586
21,0.0001,16,22,27,52,71,36,57,65,-2.409090909090909,4.0,2.409090909090909,0.6136363636363636,0.08005780346820801
22,0.0001,16,37,25,47,56,27,42,70,-1.8181818181818181,6.0,2.022727272727273,0.5909090909090909,0.05859375
23,0.0001,16,26,72,46,93,34,107,41,-4.431818181818182,7.0,4.545454545454546,1.4318181818181819,0.13850574712643682
24,0.0001,16,25,57,30,36,40,69,44,-1.75,5.0,1.75,0.5681818181818182,0.052523659305993675
25,0.0001,16,38,41,31,59,49,26,71,-2.0681818181818183,6.0,2.3863636363636362,0.6136363636363636,0.05422960725075532
26,0.0001,16,40,64,26,52,33,62,42,-2.159090909090909,8.0,2.3181818181818183,0.45454545454545453,0.03955223880597014
27,0.0001,16,23,33,44,62,35,76,50,-2.25,4.0,2.272727272727273,0.7272727272727273,0.07389380530973444
28,0.0001,16,28,22,59,50,38,66,46,-1.9318181818181819,6.0,1.9772727272727273,0.5,0.0592307692307692
29,0.0001,16,32,65,44,47,24,77,53,-2.6818181818181817,6.0,2.9545454545454546,0.75,0.06871508379888258
30,0.0001,16,26,28,41,50,36,57,66,-1.8181818181818181,2.0,1.8181818181818181,0.5,0.050000000000000044
31,0.0001,16,24,33,59,51,38,45,68,-2.1363636363636362,4.0,2.1363636363636362,0.5454545454545454,0.04955089820359282
32,0.0001,16,25,31,67,46,51,35,84,-2.6136363636363638,3.0,2.727272727272727,0.9090909090909091,0.09154929577464777
33,0.0001,16,56,31,44,36,26,62,76,-2.4318181818181817,5.0,2.659090909090909,0.7272727272727273,0.0710374639769451
34,0.0001,16,26,32,41,50,69,56,78,-2.909090909090909,1.0,2.909090909090909,0.7727272727272727,0.07296195652173898
35,0.0001,16,32,41,35,24,47,65,56,-1.7272727272727273,4.0,1.9090909090909092,0.4772727272727273,0.04414556962025307
36,0.0001,16,24,32,47,62,38,54,88,-2.75,3.0,2.75,1.0,0.09127423822714675
37,0.0001,16,28,46,28,87,52,78,36,-2.977272727272727,5.0,3.159090909090909,0.9772727272727273,0.10431266846361176
38,0.0001,16,43,29,42,53,25,56,46,-1.5909090909090908,6.0,1.8409090909090908,0.2727272727272727,0.015322580645161343
39,0.0001,16,25,67,71,41,27,51,57,-2.6136363636363638,8.0,2.8181818181818183,0.6136363636363636,0.06971830985915495
40,0.0001,16,25,40,30,65,44,83,53,-2.6363636363636362,4.0,2.6363636363636362,0.8863636363636364,0.08553370786516856
41,0.0001,16,24,42,28,51,31,61,53,-1.5,4.0,1.6136363636363635,0.38636363636363635,0.04558823529411771
42,0.0001,16,28,46,37,75,34,59,54,-2.477272727272727,5.0,2.522727272727273,0.7045454545454546,0.05315186246418335
43,0.0001,16,25,44,36,52,62,66,41,-2.3181818181818183,5.0,2.3863636363636362,0.5,0.03918128654970765
44,0.0001,16,22,43,29,58,39,51,68,-1.9545454545454546,4.0,1.9545454545454546,0.5454545454545454,0.06042944785276072
45,0.0001,16,57,25,38,49,30,36,68,-1.7954545454545454,7.0,2.022727272727273,0.5454545454545454,0.053448275862068906
46,0.0001,16,26,48,32,40,55,69,69,-2.6136363636363638,2.0,2.6136363636363638,0.5681818181818182,0.058450704225352146
47,0.0001,16,26,42,58,47,27,36,55,-1.5227272727272727,7.0,1.8181818181818181,0.3181818181818182,0.030618892508143203
48,0.0001,16,33,24,103,38,46,81,57,-3.590909090909091,5.0,3.590909090909091,1.3409090909090908,0.13090452261306518
49,0.0001,16,26,41,80,61,31,48,73,-3.090909090909091,6.0,3.2045454545454546,0.8181818181818182,0.08430851063829792
