run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,29,59,46,73,122,49,89,102,-4.160714285714286,6.0,4.160714285714286,1.1607142857142858,0.10896309314587005
2,0.0001,155,42,30,98,68,153,55,82,-6.196428571428571,10.0,6.303571428571429,1.7321428571428572,0.16288433382137635
3,0.0001,54,37,45,108,63,75,84,99,-4.089285714285714,6.0,4.089285714285714,0.7678571428571429,0.06725663716814156
4,0.0001,40,61,30,47,71,85,117,94,-3.732142857142857,4.0,3.8392857142857144,1.0535714285714286,0.10504587155963296
5,0.0001,36,47,30,91,80,75,110,95,-4.071428571428571,5.0,4.178571428571429,0.9285714285714286,0.09485815602836878
6,0.0001,41,69,33,51,56,97,113,78,-3.607142857142857,6.0,3.6607142857142856,0.9285714285714286,0.09200743494423791
7,0.0001,133,120,30,46,100,58,87,72,-5.535714285714286,13.0,5.642857142857143,1.3392857142857142,0.11339009287925705
8,0.0001,56,43,30,74,77,87,102,114,-4.410714285714286,2.0,4.517857142857143,1.0,0.08490566037735858
9,0.0001,184,43,30,118,149,56,72,85,-7.160714285714286,11.0,7.267857142857143,2.25,0.18147896879240166
10,0.0001,37,55,30,78,101,133,122,94,-5.607142857142857,5.0,5.714285714285714,1.3392857142857142,0.125
11,0.0001,58,70,30,51,92,82,102,120,-4.803571428571429,5.0,4.910714285714286,1.1071428571428572,0.08140495867768593
12,0.0001,35,84,30,95,46,74,115,59,-3.607142857142857,9.0,3.7142857142857144,1.0178571428571428,0.112918215613383
13,0.0001,109,67,30,100,44,53,80,120,-4.767857142857143,10.0,4.875,1.1071428571428572,0.10489220563847423
14,0.0001,36,47,30,63,71,87,117,96,-3.767857142857143,3.0,3.875,1.0535714285714286,0.11197440585009133
15,0.0001,76,43,30,70,55,95,113,103,-4.446428571428571,5.0,4.553571428571429,0.9821428571428571,0.09017094017094007
16,0.0001,80,74,60,38,103,56,93,112,-5.0,8.0,5.035714285714286,0.8214285714285714,0.049107142857142794
17,0.0001,45,58,35,52,110,102,97,76,-4.267857142857143,7.0,4.285714285714286,0.8392857142857143,0.08434782608695657
18,0.0001,38,50,30,117,66,90,101,77,-4.160714285714286,6.0,4.267857142857143,1.0535714285714286,0.10676625659050965
19,0.0001,37,130,30,50,79,92,116,62,-4.642857142857143,7.0,4.75,1.2857142857142858,0.1346476510067114
20,0.0001,135,45,30,100,72,61,119,83,-5.517857142857143,9.0,5.625,1.375,0.11395348837209296
21,0.0001,63,71,54,38,86,80,118,101,-4.910714285714286,6.0,4.946428571428571,0.9285714285714286,0.05360065466448449
22,0.0001,37,50,30,69,65,108,79,92,-3.4642857142857144,5.0,3.5714285714285716,0.8928571428571429,0.09009433962264146
23,0.0001,51,57,38,61,80,157,93,104,-5.446428571428571,4.0,5.446428571428571,1.625,0.1138845553822152
24,0.0001,37,126,30,79,50,99,64,108,-4.589285714285714,8.0,4.696428571428571,1.2142857142857142,0.12563237774030345
25,0.0001,67,108,30,45,88,112,55,94,-4.696428571428571,10.0,4.803571428571429,0.9642857142857143,0.08931552587646086
26,0.0001,120,57,30,117,89,42,69,105,-5.232142857142857,11.0,5.446428571428571,1.1071428571428572,0.10731319554848961
27,0.0001,98,115,30,53,42,113,77,64,-4.571428571428571,12.0,4.714285714285714,1.0178571428571428,0.10684121621621623
28,0.0001,86,43,30,74,117,58,92,103,-4.767857142857143,7.0,4.875,1.0535714285714286,0.08706467661691542
29,0.0001,37,52,30,70,119,101,71,93,-4.232142857142857,6.0,4.339285714285714,1.0892857142857142,0.10776614310645716
30,0.0001,34,63,46,100,82,81,50,107,-4.053571428571429,6.0,4.089285714285714,0.8035714285714286,0.07371225577264662
31,0.0001,65,43,30,57,76,138,113,92,-4.964285714285714,5.0,5.071428571428571,1.4285714285714286,0.12377850162866455
