run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,33,47,60,78,91,103,120,133,-3.5454545454545454,0.0,3.5454545454545454,0.5714285714285714,0.012593984962406157
2,0.0001,46,32,42,57,111,126,90,87,-2.5844155844155843,6.0,2.5844155844155843,0.4935064935064935,0.03211868503746684
3,0.0001,37,47,59,66,109,127,94,82,-2.9740259740259742,4.0,2.9740259740259742,0.44155844155844154,-0.0007188865884517615
4,0.0001,32,41,112,72,54,95,92,127,-3.0259740259740258,4.0,3.0259740259740258,0.5064935064935064,0.018314285714285727
5,0.0001,101,122,143,95,159,82,129,174,-7.961038961038961,9.0,7.961038961038961,0.4675324675324675,-0.07784292821606242
6,0.0001,27,39,51,118,132,80,63,91,-2.7142857142857144,6.0,2.792207792207792,0.6363636363636364,0.049233420489660285
7,0.0001,49,83,38,89,108,75,160,146,-4.623376623376624,6.0,4.623376623376624,0.8571428571428571,0.027024446142093206
8,0.0001,32,47,58,70,86,137,115,102,-3.311688311688312,2.0,3.311688311688312,0.6363636363636364,0.02199712960918543
9,0.0001,29,59,68,109,113,144,48,93,-3.5194805194805197,8.0,3.792207792207792,0.7662337662337663,0.031755009696186276
10,0.0001,46,32,100,63,119,136,85,71,-3.3766233766233764,8.0,3.4545454545454546,0.6233766233766234,0.019226555652936073
11,0.0001,80,41,73,64,93,123,109,139,-4.285714285714286,4.0,4.285714285714286,0.5454545454545454,-0.02349624060150357
12,0.0001,38,30,64,49,108,95,153,79,-2.909090909090909,5.0,2.909090909090909,0.8701298701298701,0.0625
13,0.0001,25,38,57,82,115,69,103,137,-3.038961038961039,3.0,3.038961038961039,0.7272727272727273,0.049292560474669234
14,0.0001,26,36,71,50,81,94,120,107,-2.5064935064935066,2.0,2.5064935064935066,0.4935064935064935,0.032509157509157616
15,0.0001,31,28,45,90,74,101,118,57,-1.974025974025974,5.0,2.2467532467532467,0.44155844155844154,0.04582457983193278
16,0.0001,116,50,87,129,76,58,143,103,-4.805194805194805,10.0,4.8441558441558445,0.4805194805194805,-0.02694975628046481
17,0.0001,77,37,69,53,87,116,132,106,-3.7012987012987013,5.0,3.7012987012987013,0.5064935064935064,-0.010999155940071725
18,0.0001,52,88,64,42,116,85,133,107,-3.831168831168831,7.0,3.8701298701298703,0.45454545454545453,-0.016141609482220654
19,0.0001,30,46,129,25,69,59,114,92,-2.2337662337662336,7.0,2.5194805194805197,0.6233766233766234,0.07294832826747721
20,0.0001,37,53,62,86,101,145,130,114,-4.363636363636363,2.0,4.363636363636363,0.6753246753246753,0.010989010989011172
21,0.0001,63,55,79,124,139,157,109,92,-5.532467532467533,7.0,5.532467532467533,0.5974025974025974,-0.02388229130282915
22,0.0001,24,33,107,79,55,49,70,98,-1.5974025974025974,7.0,1.7532467532467533,0.35064935064935066,0.03110263522884882
23,0.0001,25,35,46,98,65,131,106,115,-2.9740259740259742,3.0,2.9740259740259742,0.6493506493506493,0.058459857372900936
24,0.0001,35,63,57,92,103,73,141,121,-3.8051948051948052,4.0,3.8051948051948052,0.6493506493506493,0.004874869655891567
25,0.0001,30,52,60,127,75,96,114,101,-3.4155844155844157,4.0,3.4155844155844157,0.5324675324675324,0.0019356597600872494
26,0.0001,28,86,35,44,74,121,100,70,-2.155844155844156,6.0,2.2857142857142856,0.4805194805194805,0.03347414234511015
27,0.0001,55,49,69,80,142,103,91,121,-4.12987012987013,4.0,4.12987012987013,0.4805194805194805,-0.02168008048289738
28,0.0001,39,31,74,45,124,88,58,104,-2.220779220779221,6.0,2.3636363636363638,0.4805194805194805,0.03460416138036049
29,0.0001,61,29,47,92,70,117,107,130,-3.3896103896103895,4.0,3.3896103896103895,0.5844155844155844,0.01867753226865032
30,0.0001,29,40,79,54,82,101,121,109,-2.896103896103896,2.0,2.896103896103896,0.4675324675324675,0.01599883855981421
31,0.0001,38,29,52,62,91,120,79,100,-2.324675324675325,4.0,2.324675324675325,0.45454545454545453,0.022360520390292793
32,0.0001,54,64,138,75,153,95,116,108,-5.337662337662338,7.0,5.337662337662338,0.5584415584415584,-0.02764187866927581
33,0.0001,43,50,34,69,112,84,99,128,-2.948051948051948,4.0,2.987012987012987,0.4935064935064935,0.020972767135933656
34,0.0001,27,46,61,36,75,85,101,117,-2.0259740259740258,2.0,2.142857142857143,0.44155844155844154,0.0334332638164756
35,0.0001,46,52,65,79,141,133,105,96,-4.220779220779221,4.0,4.220779220779221,0.5064935064935064,-0.0038603307431759326
36,0.0001,31,50,112,42,65,88,92,128,-2.8051948051948052,5.0,2.844155844155844,0.5324675324675324,0.02790178571428581
37,0.0001,44,32,68,58,112,103,128,88,-3.1298701298701297,5.0,3.1298701298701297,0.5194805194805194,0.01616452268111046
38,0.0001,64,110,44,69,120,141,82,93,-4.298701298701299,9.0,4.298701298701299,0.5324675324675324,-0.025316143054732176
39,0.0001,52,77,44,89,98,136,126,62,-3.792207792207792,7.0,3.987012987012987,0.4675324675324675,-0.007048872180451138
40,0.0001,50,44,59,107,92,72,117,131,-3.6363636363636362,3.0,3.6363636363636362,0.4025974025974026,-0.008184523809523725
41,0.0001,69,106,121,53,129,63,80,93,-4.181818181818182,13.0,4.181818181818182,0.2597402597402597,-0.04866946778711467
42,0.0001,78,75,45,123,66,109,137,99,-4.415584415584416,8.0,4.415584415584416,0.4675324675324675,-0.03464090554254473
43,0.0001,38,56,71,46,112,83,90,121,-2.9220779220779223,4.0,2.9220779220779223,0.35064935064935066,-0.006627691595276541
44,0.0001,28,38,78,54,91,129,106,119,-3.25974025974026,3.0,3.25974025974026,0.5844155844155844,0.03474227949344599
45,0.0001,32,77,92,109,141,116,123,66,-4.7272727272727275,6.0,4.87012987012987,0.6883116883116883,-0.018849206349206282
46,0.0001,30,68,47,58,122,83,94,110,-2.857142857142857,5.0,2.857142857142857,0.4675324675324675,0.006711017740429703
47,0.0001,35,48,80,107,63,118,92,129,-3.6363636363636362,4.0,3.6363636363636362,0.4935064935064935,0.0
48,0.0001,28,45,68,52,122,96,85,106,-2.727272727272727,4.0,2.727272727272727,0.4935064935064935,0.01661129568106312
49,0.0001,80,47,36,107,125,90,133,63,-3.7532467532467533,8.0,3.948051948051948,0.5324675324675324,0.007997692469058126
50,0.0001,43,72,35,54,94,120,81,110,-2.8181818181818183,6.0,2.844155844155844,0.37662337662337664,0.0030788177339902134
