run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,28,22,32,57,49,45,80,12,-1.711111111111111,8.0,2.4444444444444446,0.8888888888888888,0.11026054590570711
2,0.0001,31,40,57,36,60,50,29,12,-1.488888888888889,12.0,2.488888888888889,0.4444444444444444,0.04374039938556051
3,0.0001,54,22,43,67,61,38,48,12,-2.1555555555555554,12.0,2.888888888888889,0.6,0.059992987377279094
4,0.0001,20,41,63,70,52,50,33,12,-2.066666666666667,12.0,2.977777777777778,0.6666666666666666,0.08247800586510268
5,0.0001,32,41,39,50,57,32,24,12,-0.8666666666666667,14.0,2.088888888888889,0.37777777777777777,0.03926885467011343
6,0.0001,32,43,51,69,55,25,37,12,-1.6888888888888889,14.0,2.7777777777777777,0.6444444444444445,0.06675627240143367
7,0.0001,17,23,39,51,59,31,41,12,-0.5555555555555556,10.0,1.4222222222222223,0.4222222222222222,0.08751329315845435
8,0.0001,32,34,55,66,41,23,45,12,-1.3333333333333333,12.0,2.3777777777777778,0.5777777777777777,0.06765814830330963
9,0.0001,31,32,67,49,56,23,52,12,-1.6444444444444444,12.0,2.688888888888889,0.6,0.07521037868162694
10,0.0001,29,37,37,68,46,29,18,50,-1.4666666666666666,10.0,2.1555555555555554,0.4888888888888889,0.03207828230943077
11,0.0001,34,51,40,25,64,42,35,12,-1.2222222222222223,12.0,2.1777777777777776,0.5333333333333333,0.0464042371979132
12,0.0001,27,34,42,32,59,65,37,12,-1.3333333333333333,10.0,2.1555555555555554,0.5555555555555556,0.05954126518642644
13,0.0001,33,44,83,45,52,65,23,12,-2.422222222222222,12.0,3.5555555555555554,0.9555555555555556,0.0985023041474653
14,0.0001,40,46,46,38,26,70,96,12,-2.8,11.0,3.688888888888889,1.2444444444444445,0.11072537519406578
15,0.0001,31,44,59,68,26,45,36,12,-1.6222222222222222,13.0,2.6222222222222222,0.6222222222222222,0.06701587780122598
16,0.0001,32,38,45,41,56,22,32,12,-0.6666666666666666,14.0,1.9333333333333333,0.35555555555555557,0.03568113251334415
17,0.0001,19,43,37,43,53,72,31,12,-1.3777777777777778,11.0,2.3333333333333335,0.7111111111111111,0.0854838709677419
18,0.0001,20,32,47,48,38,27,59,12,-0.7777777777777778,10.0,1.7333333333333334,0.4222222222222222,0.06695258178502206
19,0.0001,28,29,46,67,79,40,22,12,-1.6666666666666667,13.0,2.8222222222222224,0.8666666666666667,0.12437581144512122
20,0.0001,29,32,55,57,38,50,21,13,-1.0444444444444445,12.0,2.2,0.35555555555555557,0.062424822307271643
21,0.0001,20,35,41,56,45,30,75,12,-1.4666666666666666,10.0,2.3555555555555556,0.7777777777777778,0.09816108485720143
22,0.0001,57,65,42,39,59,39,23,12,-1.9555555555555555,15.0,3.088888888888889,0.5555555555555556,0.056835637480798784
23,0.0001,20,65,35,44,29,62,54,12,-1.6222222222222222,10.0,2.4444444444444446,0.5555555555555556,0.0896015475831573
24,0.0001,49,28,31,49,59,22,40,12,-0.9333333333333333,13.0,2.022222222222222,0.4222222222222222,0.061679644048943105
25,0.0001,28,46,55,55,39,67,23,12,-1.711111111111111,13.0,2.8444444444444446,0.6,0.0741066997518609
26,0.0001,45,23,26,37,67,79,73,12,-2.533333333333333,7.0,3.2666666666666666,0.8666666666666667,0.12415344858314015
27,0.0001,31,50,54,65,73,37,22,12,-2.1333333333333333,14.0,3.2888888888888888,0.7333333333333333,0.09372655663915963
28,0.0001,29,32,45,34,62,75,23,12,-1.4222222222222223,12.0,2.5555555555555554,0.7777777777777778,0.10548490488006612
29,0.0001,31,36,55,40,33,43,24,12,-0.5777777777777777,13.0,1.6888888888888889,0.3333333333333333,0.024988226983753137
30,0.0001,21,40,36,105,29,50,63,12,-2.4,9.0,3.2222222222222223,1.4444444444444444,0.1564878579195359
31,0.0001,18,34,51,75,60,44,67,12,-2.511111111111111,9.0,3.2444444444444445,0.7777777777777778,0.09761192029309251
32,0.0001,43,23,62,45,63,58,34,12,-2.0444444444444443,11.0,2.933333333333333,0.5111111111111111,0.06079222011385199
33,0.0001,17,55,32,48,29,40,89,12,-1.6444444444444444,10.0,2.466666666666667,1.0888888888888888,0.13887497495491874
34,0.0001,31,38,31,75,68,57,23,15,-2.0,12.0,3.066666666666667,0.7111111111111111,0.1006155754915059
35,0.0001,35,37,44,48,55,66,23,12,-1.6,12.0,2.7333333333333334,0.5777777777777777,0.05877016129032242
36,0.0001,35,37,41,63,23,33,54,12,-1.1111111111111112,13.0,2.1555555555555554,0.5111111111111111,0.05631630222991979
37,0.0001,18,39,33,40,55,50,29,12,-0.6222222222222222,11.0,1.6222222222222222,0.3333333333333333,0.057094436652641356
38,0.0001,31,29,45,41,53,71,23,12,-1.2666666666666666,12.0,2.4,0.6888888888888889,0.08515335801163393
39,0.0001,28,40,36,61,57,49,23,12,-1.288888888888889,12.0,2.422222222222222,0.4666666666666667,0.06757326586548595
40,0.0001,26,42,49,63,58,33,22,12,-1.2666666666666666,14.0,2.511111111111111,0.5111111111111111,0.08269434161819134
41,0.0001,31,35,28,57,46,48,23,12,-0.7111111111111111,12.0,1.8444444444444446,0.37777777777777777,0.05296658986175107
42,0.0001,33,35,38,44,56,27,64,12,-1.3555555555555556,11.0,2.311111111111111,0.5333333333333333,0.05111441695375296
43,0.0001,39,29,35,24,59,44,34,12,-0.6222222222222222,12.0,1.6222222222222222,0.4222222222222222,0.03897849462365577
44,0.0001,29,32,42,58,49,23,33,12,-0.6666666666666666,13.0,1.8888888888888888,0.4,0.05186818287305628
45,0.0001,28,39,36,47,71,22,59,12,-1.4666666666666666,11.0,2.533333333333333,0.6888888888888889,0.09258783644955826
46,0.0001,36,45,63,42,36,68,22,12,-1.6888888888888889,13.0,2.8444444444444446,0.6222222222222222,0.07370071684587809
47,0.0001,19,38,59,36,30,86,50,12,-1.8222222222222222,10.0,2.6222222222222222,1.0222222222222221,0.12609970674486792
48,0.0001,33,40,36,51,63,25,33,12,-1.0,14.0,2.1777777777777776,0.5111111111111111,0.04864857425960589
49,0.0001,33,31,70,49,24,74,44,12,-1.9777777777777779,12.0,2.911111111111111,0.7555555555555555,0.10104575476213262
50,0.0001,26,41,31,36,62,46,21,12,-0.6,12.0,1.7777777777777777,0.4888888888888889,0.06928152492668604
