run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
20,0.0001,30,52,90,106,33,62,74,48,-1.3376623376623376,10.0,1.974025974025974,0.2597402597402597,0.014249639249639401
21,0.0001,24,42,32,96,109,55,67,88,-1.5714285714285714,7.0,1.7402597402597402,0.37662337662337664,0.045217209690894045
22,0.0001,40,34,68,52,96,86,45,108,-1.7792207792207793,5.0,2.090909090909091,0.23376623376623376,0.007122603294626106
23,0.0001,31,68,108,39,47,75,81,87,-1.87012987012987,7.0,2.0259740259740258,0.2727272727272727,-0.0071961620469083165
24,0.0001,30,32,78,38,58,95,67,81,-1.12987012987013,5.0,1.2467532467532467,0.11688311688311688,0.0020504026245153906
25,0.0001,30,34,57,50,67,107,81,97,-1.7012987012987013,3.0,1.7012987012987013,0.2727272727272727,0.014442775198033386
26,0.0001,28,44,63,31,102,78,69,89,-1.4545454545454546,5.0,1.6363636363636365,0.23376623376623376,0.012896825396825573
27,0.0001,28,63,41,46,89,68,104,77,-1.6103896103896105,5.0,1.6103896103896105,0.2597402597402597,-0.003529900332225777
28,0.0001,32,36,45,105,53,79,67,93,-1.5324675324675325,4.0,1.5584415584415585,0.22077922077922077,0.009243697478991786
29,0.0001,27,32,42,91,106,56,75,82,-1.5454545454545454,6.0,1.6103896103896105,0.2987012987012987,0.027152641878669392
30,0.0001,35,44,46,80,60,86,105,93,-2.038961038961039,2.0,2.038961038961039,0.18181818181818182,-0.01505984907624236
31,0.0001,44,28,37,83,52,106,62,88,-1.4025974025974026,6.0,1.5194805194805194,0.2857142857142857,0.017714285714285793
32,0.0001,34,27,42,61,70,99,53,85,-1.025974025974026,5.0,1.2597402597402598,0.2077922077922078,0.011563542614498212
33,0.0001,25,42,36,65,51,85,86,102,-1.2987012987012987,2.0,1.3376623376623376,0.2727272727272727,0.022502903600464697
34,0.0001,22,34,46,110,55,78,68,93,-1.4805194805194806,4.0,1.4935064935064934,0.4155844155844156,0.037690570299266035
35,0.0001,26,37,79,49,96,56,65,87,-1.3376623376623376,6.0,1.4545454545454546,0.18181818181818182,-0.0024170274170274286
36,0.0001,37,69,40,56,47,80,93,104,-1.7402597402597402,3.0,1.8181818181818181,0.14285714285714285,-0.013240086909288351
37,0.0001,37,30,45,79,89,105,65,57,-1.4935064935064934,7.0,1.8051948051948052,0.24675324675324675,0.006375035221189096
38,0.0001,25,35,39,48,97,70,64,82,-0.8831168831168831,3.0,0.948051948051948,0.2077922077922078,0.016149068322981464
39,0.0001,29,32,41,78,50,106,69,96,-1.4155844155844155,4.0,1.4545454545454546,0.2727272727272727,0.03247077274023402
40,0.0001,33,31,39,51,100,64,86,74,-1.1168831168831168,4.0,1.155844155844156,0.16883116883116883,0.012178720860729353
41,0.0001,26,34,43,100,51,77,97,70,-1.3766233766233766,4.0,1.4935064935064934,0.23376623376623376,0.025172117039587105
42,0.0001,27,86,30,50,56,102,66,81,-1.3766233766233766,7.0,1.5064935064935066,0.24675324675324675,0.013625932300631138
43,0.0001,28,43,44,111,81,58,96,69,-1.7922077922077921,5.0,1.9350649350649352,0.35064935064935066,0.0140161725067387
44,0.0001,36,25,42,60,71,112,98,83,-1.7532467532467533,3.0,1.8051948051948052,0.4025974025974026,0.03547709406343191
45,0.0001,26,54,61,43,79,109,67,94,-1.8311688311688312,5.0,1.8831168831168832,0.35064935064935066,0.0007705708925223043
46,0.0001,29,46,33,104,89,58,68,81,-1.5064935064935066,7.0,1.6103896103896105,0.24675324675324675,0.012092238470191363
47,0.0001,28,34,50,80,56,106,70,89,-1.5714285714285714,4.0,1.5714285714285714,0.2857142857142857,0.01110414926204406
48,0.0001,55,39,109,99,64,77,122,90,-3.4155844155844157,8.0,3.4155844155844157,0.35064935064935066,-0.029362050163576736
49,0.0001,25,37,43,92,60,71,82,111,-1.6753246753246753,3.0,1.6753246753246753,0.38961038961038963,0.0268371264052647
50,0.0001,46,39,74,102,53,61,87,124,-2.5194805194805197,6.0,2.5194805194805197,0.37662337662337664,-0.00310823988298381
