run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.01,22,27,14,16,15,19,27,18
2,0.01,22,25,14,16,15,19,23,22
3,0.01,22,28,14,24,15,18,19,22
4,0.01,22,31,14,16,15,23,25,20
5,0.01,22,25,14,16,15,21,21,26
