run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.01,35,28,33,47,50,59,29,34
2,0.01,32,28,55,40,39,52,43,21
3,0.01,18,28,32,51,42,44,41,22
4,0.01,24,37,40,44,48,25,57,21
5,0.01,34,34,52,36,54,29,24,24
