run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.01,18,25,43,57,46,65,36,28
2,0.01,20,27,44,47,81,75,34,23
3,0.01,35,23,38,60,84,44,52,17
4,0.01,42,24,58,38,63,40,27,17
5,0.01,16,20,51,55,31,36,48,22
