run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.01,31,39,103,111,55,46,91,73
2,0.01,28,32,100,42,68,54,88,77
3,0.01,47,37,88,57,49,71,108,94
4,0.01,27,44,31,90,52,64,73,106
5,0.01,27,32,40,101,53,66,75,84
