run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.01,60,52,73,82,81,100,109,104,-4.467741935483871,3.0,4.467741935483871,0.46774193548387094,0.023189296520423675
2,0.01,35,46,43,65,81,88,80,71,-2.0161290322580645,5.0,2.0161290322580645,0.4032258064516129,0.05491773084479368
3,0.01,37,41,75,80,101,116,103,81,-4.032258064516129,3.0,4.032258064516129,0.8225806451612904,0.07635055205047325
4,0.01,38,59,45,70,84,77,96,101,-3.0,2.0,3.0,0.5645161290322581,0.06123903508771922
5,0.01,36,47,45,66,76,85,96,98,-2.661290322580645,1.0,2.661290322580645,0.5483870967741935,0.0757342896174864
