run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,27,25,33,32,31,36,38,43,0.6078431372549019,3.0,0.11764705882352941,-0.19607843137254902,-0.0489673635900052
2,0.0001,22,28,32,30,32,39,33,39,0.803921568627451,2.0,0.0392156862745098,-0.21568627450980393,-0.052186009538950806
3,0.0001,23,30,24,30,31,34,37,44,0.8431372549019608,1.0,0.058823529411764705,-0.13725490196078433,-0.030725883986753466
4,0.0001,22,27,30,34,30,34,32,41,0.9019607843137255,3.0,0.0,-0.17647058823529413,-0.050891891891891916
5,0.0001,23,30,25,32,31,41,36,32,0.9019607843137255,4.0,0.058823529411764705,-0.19607843137254902,-0.0478918918918918
6,0.0001,26,29,34,36,31,31,34,49,0.5098039215686274,5.0,0.17647058823529413,-0.09803921568627451,-0.04559559559559556
7,0.0001,27,35,39,32,28,35,49,36,0.29411764705882354,7.0,0.43137254901960786,-0.11764705882352941,-0.0435822833509667
8,0.0001,24,26,32,35,29,28,34,34,1.0588235294117647,6.0,0.0392156862745098,-0.3333333333333333,-0.07061090015635463
9,0.0001,25,21,31,31,39,40,45,38,0.5098039215686274,4.0,0.0392156862745098,-0.0784313725490196,-0.015040040040040115
10,0.0001,25,24,32,30,28,40,33,37,0.9215686274509803,5.0,0.058823529411764705,-0.23529411764705882,-0.04701237381960266
11,0.0001,24,26,29,36,27,30,35,34,1.0784313725490196,5.0,0.0392156862745098,-0.3137254901960784,-0.06357238981720315
12,0.0001,24,25,26,32,29,32,40,36,1.0196078431372548,2.0,0.0196078431372549,-0.23529411764705882,-0.04558041648205591
13,0.0001,24,30,33,33,27,31,36,39,0.8431372549019608,5.0,0.11764705882352941,-0.2549019607843137,-0.0623464373464373
14,0.0001,25,21,29,33,31,36,37,41,0.8431372549019608,2.0,0.0392156862745098,-0.1568627450980392,-0.03171402627924369
15,0.0001,29,27,36,38,27,32,34,38,0.6862745098039216,8.0,0.27450980392156865,-0.3333333333333333,-0.0676581754167962
16,0.0001,22,28,31,33,32,34,29,43,0.8627450980392157,4.0,0.0196078431372549,-0.13725490196078433,-0.04764586014586003
17,0.0001,30,24,37,33,39,31,33,38,0.6078431372549019,7.0,0.2549019607843137,-0.2549019607843137,-0.06500509943906163
18,0.0001,24,29,34,30,31,44,39,37,0.5490196078431373,4.0,0.13725490196078433,-0.1568627450980392,-0.042078459056070994
19,0.0001,22,25,30,32,27,31,35,39,1.0784313725490196,3.0,0.0,-0.21568627450980393,-0.045937535045418754
20,0.0001,24,26,33,32,29,28,39,33,1.0196078431372548,5.0,0.058823529411764705,-0.2549019607843137,-0.06094926894107222
