run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,10,15,22,17,18,10,23,12,2.3095238095238093,9.0,0.0,-0.35714285714285715,-0.01919291338582685
2,0.0001,11,15,14,29,17,10,21,12,2.261904761904762,10.0,0.07142857142857142,-0.21428571428571427,0.005329457364340984
3,0.0001,10,15,17,26,23,10,19,12,2.1904761904761907,10.0,0.0,-0.2857142857142857,0.0018939393939394478
4,0.0001,10,15,25,18,18,10,20,12,2.2857142857142856,9.0,0.07142857142857142,-0.30952380952380953,-0.015625
5,0.0001,13,15,19,26,17,10,21,12,2.1666666666666665,11.0,0.0,-0.2857142857142857,-0.021146616541353414
6,0.0001,10,18,22,17,16,10,21,12,2.3333333333333335,10.0,0.0,-0.38095238095238093,-0.030753968253968145
7,0.0001,10,15,24,26,17,10,19,12,2.1666666666666665,10.0,0.047619047619047616,-0.2857142857142857,0.005169172932330879
8,0.0001,10,15,18,23,15,10,21,12,2.380952380952381,9.0,0.0,-0.35714285714285715,-0.022177419354838745
9,0.0001,10,15,24,18,16,10,20,12,2.357142857142857,9.0,0.047619047619047616,-0.3333333333333333,-0.020499999999999963
10,0.0001,10,16,18,25,17,10,21,12,2.261904761904762,9.0,0.0,-0.30952380952380953,-0.014050387596899139
11,0.0001,10,15,22,20,18,12,19,12,2.2857142857142856,10.0,0.0,-0.38095238095238093,-0.04296875
12,0.0001,10,16,18,28,19,10,21,12,2.142857142857143,9.0,0.047619047619047616,-0.23809523809523808,0.002798507462686617
13,0.0001,13,15,14,27,17,10,25,12,2.1666666666666665,11.0,0.023809523809523808,-0.2619047619047619,-0.0023496240601503793
14,0.0001,12,15,14,21,21,11,19,12,2.357142857142857,11.0,0.0,-0.42857142857142855,-0.05049999999999999
15,0.0001,10,16,24,19,18,10,21,12,2.238095238095238,9.0,0.047619047619047616,-0.3333333333333333,-0.018269230769230704
16,0.0001,11,15,14,24,19,10,20,12,2.357142857142857,10.0,0.0,-0.3333333333333333,-0.022499999999999964
17,0.0001,10,15,19,23,19,11,19,12,2.2857142857142856,9.0,0.0,-0.35714285714285715,-0.03515625
18,0.0001,10,16,25,18,18,11,19,12,2.261904761904762,9.0,0.07142857142857142,-0.30952380952380953,-0.02761627906976738
19,0.0001,10,15,18,27,19,12,19,12,2.1904761904761907,9.0,0.023809523809523808,-0.2619047619047619,-0.018939393939394034
20,0.0001,10,15,22,20,20,12,20,12,2.2142857142857144,9.0,0.0,-0.38095238095238093,-0.0415076335877862
21,0.0001,10,16,18,21,19,10,24,12,2.238095238095238,9.0,0.0,-0.3333333333333333,-0.018269230769230704
22,0.0001,10,15,16,23,23,10,16,12,2.357142857142857,10.0,0.0,-0.35714285714285715,-0.01849999999999996
23,0.0001,10,15,22,23,16,10,20,12,2.2857142857142856,10.0,0.0,-0.35714285714285715,-0.015625
24,0.0001,10,15,18,21,16,10,19,12,2.4523809523809526,9.0,0.0,-0.40476190476190477,-0.04183884297520657
25,0.0001,10,17,21,29,22,10,21,12,1.9523809523809523,10.0,0.07142857142857142,-0.21428571428571427,0.009683098591549255
26,0.0001,11,15,14,28,19,10,26,12,2.119047619047619,10.0,0.047619047619047616,-0.23809523809523808,0.018981481481481488
27,0.0001,10,16,16,30,18,10,20,12,2.1904761904761907,9.0,0.09523809523809523,-0.19047619047619047,0.009469696969697017
28,0.0001,11,15,14,22,17,10,27,12,2.2857142857142856,10.0,0.0,-0.2619047619047619,-0.001953125
29,0.0001,10,15,19,24,17,10,21,12,2.2857142857142856,9.0,0.0,-0.3333333333333333,-0.015625
30,0.0001,10,15,17,22,23,10,16,12,2.357142857142857,11.0,0.0,-0.35714285714285715,-0.020499999999999963
31,0.0001,10,15,22,19,18,12,22,12,2.238095238095238,9.0,0.0,-0.38095238095238093,-0.03557692307692317
32,0.0001,11,15,16,21,18,10,23,12,2.3333333333333335,10.0,0.0,-0.35714285714285715,-0.028769841269841168
33,0.0001,11,15,22,19,16,11,19,12,2.357142857142857,9.0,0.0,-0.40476190476190477,-0.04849999999999999
34,0.0001,10,15,16,19,21,10,22,12,2.357142857142857,9.0,0.0,-0.38095238095238093,-0.026499999999999968
35,0.0001,10,15,24,17,16,10,17,12,2.4523809523809526,9.0,0.047619047619047616,-0.3333333333333333,-0.03357438016528924
36,0.0001,10,16,17,27,27,10,17,12,2.0952380952380953,10.0,0.023809523809523808,-0.2619047619047619,0.014705882352941124
37,0.0001,12,15,14,22,17,11,24,12,2.3095238095238093,10.0,0.0,-0.35714285714285715,-0.03297244094488194
38,0.0001,11,15,24,17,19,10,19,12,2.3095238095238093,10.0,0.047619047619047616,-0.3333333333333333,-0.0290354330708662
39,0.0001,10,15,20,16,19,10,23,12,2.357142857142857,9.0,0.0,-0.35714285714285715,-0.024499999999999966
40,0.0001,10,15,17,28,18,11,23,12,2.142857142857143,9.0,0.047619047619047616,-0.23809523809523808,0.004664179104477695
41,0.0001,15,15,14,26,16,10,19,12,2.3095238095238093,11.0,0.023809523809523808,-0.2857142857142857,-0.03690944881889768
42,0.0001,12,15,17,23,17,11,22,12,2.261904761904762,10.0,0.0,-0.38095238095238093,-0.04118217054263562
43,0.0001,10,15,27,20,23,10,19,13,2.0714285714285716,11.0,0.11904761904761904,-0.2619047619047619,0.0031934306569343374
44,0.0001,11,16,22,20,16,10,19,13,2.3095238095238093,11.0,0.0,-0.38095238095238093,-0.042814960629921295
45,0.0001,10,15,17,26,17,12,22,12,2.2142857142857144,9.0,0.0,-0.2857142857142857,-0.016698473282442672
46,0.0001,10,16,16,26,17,10,19,12,2.3333333333333335,9.0,0.0,-0.2857142857142857,-0.016865079365079305
47,0.0001,10,15,18,17,17,10,22,12,2.4523809523809526,9.0,0.0,-0.38095238095238093,-0.04183884297520657
48,0.0001,12,15,18,26,19,11,21,12,2.142857142857143,10.0,0.0,-0.30952380952380953,-0.025186567164179108
49,0.0001,10,16,21,28,17,10,23,12,2.0714285714285716,9.0,0.047619047619047616,-0.23809523809523808,0.012317518248175174
50,0.0001,10,15,18,23,17,12,21,12,2.2857142857142856,9.0,0.0,-0.35714285714285715,-0.03515625
