run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,32,204,255,175,51,77,104,228,-5.490566037735849,11.0,5.820754716981132,1.3962264150943395,0.09836844373628661
2,0.0001,44,129,74,202,105,237,183,157,-5.537735849056604,10.0,5.537735849056604,1.1132075471698113,0.025659716804493637
3,0.0001,30,158,105,129,278,184,202,242,-7.39622641509434,5.0,7.433962264150943,1.6320754716981132,0.02759567682494679
4,0.0001,32,104,50,131,97,154,206,179,-3.858490566037736,6.0,3.943396226415094,0.9339622641509434,0.04698494691685684
5,0.0001,30,55,75,129,153,224,103,173,-3.7547169811320753,6.0,3.8207547169811322,1.1226415094339623,0.06964804233795419
6,0.0001,30,57,263,77,239,303,425,110,-9.056603773584905,5.0,9.09433962264151,3.018867924528302,0.16578340112640788
7,0.0001,50,76,43,179,126,153,103,209,-3.7264150943396226,8.0,3.8867924528301887,0.8584905660377359,0.051015434128923065
8,0.0001,30,111,76,86,249,138,168,205,-4.89622641509434,5.0,4.933962264150943,1.3584905660377358,0.06487172126611696
9,0.0001,30,202,106,231,54,145,80,181,-4.5754716981132075,11.0,5.113207547169812,1.1886792452830188,0.07901106871319952
10,0.0001,30,78,103,123,213,151,171,58,-3.6132075471698113,7.0,4.0754716981132075,1.0188679245283019,0.057803279078621594
11,0.0001,30,55,132,103,76,159,181,219,-3.8773584905660377,5.0,3.9622641509433962,1.0754716981132075,0.06867011857098859
12,0.0001,30,85,163,55,133,190,212,109,-4.084905660377358,6.0,4.122641509433962,1.009433962264151,0.059023910229393683
13,0.0001,30,81,178,55,99,127,155,205,-3.641509433962264,6.0,3.6792452830188678,0.9433962264150944,0.05756839025932958
14,0.0001,32,121,99,221,161,189,76,250,-5.7075471698113205,9.0,6.009433962264151,1.349056603773585,0.05526624814416614
15,0.0001,30,57,101,125,210,187,75,164,-3.8207547169811322,7.0,4.150943396226415,0.9905660377358491,0.06656484379842564
16,0.0001,31,123,74,54,195,100,262,298,-5.59433962264151,5.0,5.622641509433962,1.8113207547169812,0.13890155336540944
17,0.0001,30,54,205,75,119,126,149,180,-3.7169811320754715,5.0,3.7547169811320753,0.9433962264150944,0.05437296187131557
18,0.0001,33,181,134,219,53,80,102,158,-3.9245283018867925,12.0,4.235849056603773,1.0471698113207548,0.06415441176470593
19,0.0001,96,124,184,88,237,159,267,206,-7.7075471698113205,4.0,7.7075471698113205,0.9811320754716981,-0.01862479470112821
20,0.0001,30,164,103,52,174,78,202,241,-4.716981132075472,5.0,4.773584905660377,1.2830188679245282,0.08508353053865214
21,0.0001,30,52,139,110,101,255,187,455,-7.40566037735849,6.0,7.443396226415095,3.30188679245283,0.17893055924401358
22,0.0001,35,100,120,202,176,147,278,227,-6.990566037735849,4.0,6.990566037735849,1.5849056603773586,0.030642738612954856
23,0.0001,32,105,55,333,132,81,341,385,-8.679245283018869,7.0,8.716981132075471,2.6226415094339623,0.17658610575377698
24,0.0001,30,175,59,167,100,209,127,79,-3.792452830188679,12.0,4.056603773584905,0.9811320754716981,0.05730980288521326
25,0.0001,31,52,102,162,193,77,138,229,-4.150943396226415,6.0,4.188679245283019,1.1603773584905661,0.0792458751793399
26,0.0001,32,55,76,202,126,152,175,100,-3.5283018867924527,7.0,3.5754716981132075,0.8962264150943396,0.05497685185185186
27,0.0001,33,55,92,151,236,123,100,288,-5.037735849056604,6.0,5.10377358490566,1.6981132075471699,0.11176572901888027
28,0.0001,35,86,58,110,175,223,249,193,-5.518867924528302,5.0,5.518867924528302,1.3113207547169812,0.0765879812952639
29,0.0001,30,79,222,69,191,247,101,131,-4.962264150943396,8.0,5.047169811320755,1.3396226415094339,0.0862338510170424
30,0.0001,34,56,182,81,238,211,105,136,-4.7075471698113205,7.0,4.716981132075472,1.2169811320754718,0.08070522672156111
31,0.0001,41,63,202,227,140,85,149,176,-5.084905660377358,9.0,5.084905660377358,1.0471698113207548,0.03969688637227731
32,0.0001,34,88,150,175,80,198,225,116,-4.9245283018867925,8.0,4.933962264150943,1.0943396226415094,0.037207882684030524
33,0.0001,30,56,105,80,154,129,175,210,-3.7264150943396226,2.0,3.7641509433962264,0.9905660377358491,0.056340247760445994
34,0.0001,30,66,227,166,141,192,115,99,-4.6415094339622645,10.0,4.716981132075472,1.150943396226415,0.046442056552350675
