run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,48,66,34,68,84,73,103,106,-4.392857142857143,3.0,4.428571428571429,0.7857142857142857,0.054982817869415834
2,0.0001,81,68,30,44,56,89,118,106,-4.571428571428571,7.0,4.678571428571429,1.0714285714285714,0.09417229729729737
3,0.0001,85,70,30,55,41,101,107,123,-4.928571428571429,6.0,5.089285714285714,1.1607142857142858,0.1066176470588236
4,0.0001,89,68,30,41,110,55,78,106,-4.303571428571429,10.0,4.410714285714286,0.9285714285714286,0.09098786828422867
5,0.0001,37,68,54,55,110,94,88,85,-4.553571428571429,6.0,4.553571428571429,0.8035714285714286,0.04991539763113373
6,0.0001,43,60,30,92,114,86,99,64,-4.5,7.0,4.607142857142857,1.0,0.08460884353741505
7,0.0001,42,72,30,110,60,57,89,101,-4.017857142857143,8.0,4.125,0.9285714285714286,0.08957219251336901
8,0.0001,36,83,30,111,50,63,102,72,-3.767857142857143,9.0,3.875,0.9464285714285714,0.10466179159049349
9,0.0001,36,72,30,52,73,99,90,109,-4.017857142857143,4.0,4.125,0.9107142857142857,0.0940285204991087
10,0.0001,51,67,30,57,70,111,99,82,-4.125,5.0,4.232142857142857,0.9464285714285714,0.07010582010582
11,0.0001,85,107,30,79,64,57,120,110,-5.642857142857143,9.0,5.75,1.1071428571428572,0.07246932515337434
12,0.0001,62,55,30,98,73,41,85,110,-3.892857142857143,7.0,4.125,0.9285714285714286,0.08844765342960281
13,0.0001,135,55,30,91,123,85,47,107,-6.017857142857143,11.0,6.214285714285714,1.375,0.11218424962852902
14,0.0001,40,55,34,116,50,107,78,92,-4.214285714285714,8.0,4.25,0.9642857142857143,0.10620629370629375
15,0.0001,36,51,30,61,90,77,110,95,-3.8214285714285716,4.0,3.9285714285714284,0.9285714285714286,0.0995454545454546
16,0.0001,61,54,30,43,72,109,117,88,-4.25,6.0,4.357142857142857,1.0535714285714286,0.10409407665505221
17,0.0001,51,90,30,59,111,121,82,130,-6.035714285714286,6.0,6.142857142857143,1.2857142857142858,0.10014836795252235
18,0.0001,68,99,30,80,41,51,101,65,-3.5535714285714284,12.0,3.7142857142857144,0.7678571428571429,0.07990654205607473
19,0.0001,124,104,30,42,58,75,92,93,-5.035714285714286,12.0,5.142857142857143,1.1785714285714286,0.09546925566343045
20,0.0001,123,60,30,96,112,43,67,82,-4.946428571428571,12.0,5.142857142857143,1.1607142857142858,0.10318107667210441
21,0.0001,47,45,30,102,61,96,129,74,-4.428571428571429,6.0,4.535714285714286,1.2678571428571428,0.11857876712328763
22,0.0001,84,105,30,76,44,123,55,97,-4.964285714285714,11.0,5.071428571428571,1.1607142857142858,0.09690553745928332
23,0.0001,63,54,35,179,51,74,87,103,-5.535714285714286,8.0,5.553571428571429,2.0714285714285716,0.1416408668730651
24,0.0001,59,73,40,103,116,92,56,95,-5.321428571428571,10.0,5.321428571428571,0.8571428571428571,0.05126182965299675
25,0.0001,36,65,30,93,48,91,106,75,-3.7142857142857144,7.0,3.8214285714285716,0.8571428571428571,0.09466911764705888
26,0.0001,66,39,50,97,69,110,123,81,-5.339285714285714,6.0,5.339285714285714,1.0,0.07047244094488181
27,0.0001,37,50,30,98,90,62,78,111,-3.9285714285714284,6.0,4.035714285714286,0.9464285714285714,0.10161870503597115
28,0.0001,116,43,30,57,147,67,131,105,-6.428571428571429,8.0,6.535714285714286,1.5892857142857142,0.13972701149425282
29,0.0001,113,80,30,51,134,94,145,130,-7.875,8.0,7.982142857142857,1.5535714285714286,0.09845559845559837
30,0.0001,65,41,30,55,96,112,84,127,-4.892857142857143,5.0,5.0,1.2321428571428572,0.11598360655737694
31,0.0001,54,65,30,46,92,113,100,81,-4.375,7.0,4.482142857142857,0.9821428571428571,0.08605851979345958
32,0.0001,37,63,30,109,53,82,92,123,-4.517857142857143,6.0,4.625,1.1607142857142858,0.11842105263157898
33,0.0001,52,70,30,93,64,105,124,81,-5.053571428571429,7.0,5.160714285714286,1.1785714285714286,0.08117932148626816
34,0.0001,52,66,30,45,86,69,117,102,-4.125,6.0,4.232142857142857,1.0535714285714286,0.09523809523809534
35,0.0001,38,79,30,65,55,110,121,94,-4.571428571428571,6.0,4.678571428571429,1.125,0.11317567567567566
36,0.0001,72,88,30,41,52,98,120,85,-4.464285714285714,9.0,4.571428571428571,1.1071428571428572,0.09598976109215007
37,0.0001,46,57,30,39,92,70,112,86,-3.5,7.0,3.625,0.9642857142857143,0.10338345864661647
38,0.0001,31,105,46,120,73,64,49,83,-4.196428571428571,9.0,4.25,1.0892857142857142,0.10026269702276713
39,0.0001,46,94,30,43,59,73,84,115,-3.7142857142857144,7.0,3.8214285714285716,1.0178571428571428,0.09972426470588225
40,0.0001,106,52,30,98,110,75,116,132,-6.839285714285714,5.0,6.946428571428571,1.3214285714285714,0.0744089012517386
41,0.0001,56,44,39,105,66,119,80,92,-4.732142857142857,7.0,4.732142857142857,0.9285714285714286,0.08028286189683853
42,0.0001,36,86,30,107,66,49,101,123,-4.678571428571429,7.0,4.785714285714286,1.1607142857142858,0.12207357859531776
43,0.0001,64,58,30,110,93,42,120,77,-4.607142857142857,9.0,4.821428571428571,1.1071428571428572,0.10395622895622902
44,0.0001,51,71,30,82,141,129,86,100,-6.321428571428571,6.0,6.428571428571429,1.4821428571428572,0.1028985507246376
45,0.0001,44,55,38,85,98,123,68,105,-5.0,6.0,5.0,1.0178571428571428,0.08725649350649345
46,0.0001,42,61,30,61,72,82,96,105,-3.8035714285714284,2.0,3.9107142857142856,0.8392857142857143,0.07285974499089254
47,0.0001,69,61,34,112,120,85,48,93,-5.107142857142857,10.0,5.214285714285714,1.0357142857142858,0.08279742765273301
48,0.0001,133,69,30,86,77,110,97,128,-7.035714285714286,7.0,7.142857142857143,1.3392857142857142,0.06780821917808222
49,0.0001,43,98,30,68,75,169,62,87,-5.285714285714286,8.0,5.392857142857143,1.9821428571428572,0.13805379746835444
50,0.0001,38,51,30,77,61,128,90,110,-4.446428571428571,5.0,4.553571428571429,1.25,0.12692307692307692
