run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
19,0.0001,17,33,42,67,53,47,39,30,-0.4067796610169492,9.0,1.1355932203389831,0.13559322033898305,-0.012877086007702099
20,0.0001,19,27,54,44,41,39,36,32,0.2033898305084746,9.0,0.6779661016949152,-0.11864406779661017,-0.0531272530641671
21,0.0001,17,26,41,56,46,39,38,30,0.1864406779661017,9.0,0.6949152542372882,-0.05084745762711865,-0.03360202981857374
22,0.0001,19,27,35,41,48,48,36,30,0.3389830508474576,7.0,0.4406779661016949,-0.22033898305084745,-0.05670867309117855
23,0.0001,19,38,39,39,42,63,64,30,-0.5084745762711864,6.0,1.0,0.05084745762711865,-0.02310510557831691
24,0.0001,21,25,35,41,49,47,42,32,0.2033898305084746,6.0,0.4406779661016949,-0.23728813559322035,-0.0608327325162219
25,0.0001,17,26,36,63,44,36,43,30,0.15254237288135594,7.0,0.6949152542372882,0.06779661016949153,-0.01613514719000886
26,0.0001,23,27,49,63,55,40,35,31,-0.3220338983050847,9.0,1.2203389830508475,-0.03389830508474576,-0.021865325077399245
27,0.0001,29,41,41,47,55,64,33,30,-0.6101694915254238,10.0,1.4406779661016949,-0.11864406779661017,-0.05576625386996903
28,0.0001,17,25,39,55,68,41,35,30,-0.1016949152542373,8.0,1.0,0.15254237288135594,0.01211799660441426
29,0.0001,23,28,51,38,54,41,35,30,0.06779661016949153,8.0,0.8305084745762712,-0.1864406779661017,-0.05390350877192973
30,0.0001,20,24,52,42,42,43,35,31,0.2542372881355932,8.0,0.5932203389830508,-0.1694915254237288,-0.05196002549626644
31,0.0001,19,27,32,45,42,52,40,34,0.22033898305084745,6.0,0.423728813559322,-0.15254237288135594,-0.05388632664134563
32,0.0001,19,26,37,83,46,38,53,32,-0.5084745762711864,6.0,1.11864406779661,0.3728813559322034,0.027044595020485396
33,0.0001,19,26,45,53,41,39,39,31,0.1864406779661017,9.0,0.6610169491525424,-0.13559322033898305,-0.052373360876594166
34,0.0001,24,30,57,42,43,47,42,30,-0.1864406779661017,7.0,0.864406779661017,-0.15254237288135594,-0.06636382623224724
35,0.0001,19,25,56,37,38,45,40,30,0.23728813559322035,6.0,0.559322033898305,-0.0847457627118644,-0.03913339382940095
36,0.0001,17,28,51,83,43,41,37,30,-0.4406779661016949,9.0,1.305084745762712,0.4067796610169492,0.02761164274322181
37,0.0001,20,30,46,54,49,38,29,30,0.13559322033898305,10.0,0.9152542372881356,-0.13559322033898305,-0.040851706970127966
38,0.0001,23,34,53,39,52,36,42,31,-0.1016949152542373,9.0,0.9491525423728814,-0.2033898305084746,-0.0693336162988114
39,0.0001,21,27,56,35,43,36,40,31,0.2542372881355932,7.0,0.6271186440677966,-0.11864406779661017,-0.05455518120560909
40,0.0001,23,31,41,82,46,56,59,30,-1.0847457627118644,6.0,1.576271186440678,0.288135593220339,0.009475114416475972
41,0.0001,17,27,41,54,42,50,45,32,-0.06779661016949153,6.0,0.6610169491525424,-0.0847457627118644,-0.039217361585782484
42,0.0001,21,27,37,42,40,57,45,30,0.0847457627118644,5.0,0.559322033898305,-0.1016949152542373,-0.04795590565041352
43,0.0001,22,31,66,70,43,48,43,31,-0.847457627118644,8.0,1.4915254237288136,0.1016949152542373,-0.008790514421647133
44,0.0001,19,26,36,53,47,41,40,33,0.15254237288135594,7.0,0.6101694915254238,-0.13559322033898305,-0.05003345227475453
45,0.0001,19,24,32,46,41,51,38,31,0.3728813559322034,7.0,0.3559322033898305,-0.1694915254237288,-0.0432297499066816
46,0.0001,20,29,36,44,57,40,35,32,0.1864406779661017,8.0,0.6949152542372882,-0.0847457627118644,-0.054079845518232306
47,0.0001,21,31,37,42,58,36,54,30,-0.0847457627118644,8.0,0.7627118644067796,-0.0847457627118644,-0.04016564469425976
48,0.0001,21,27,35,45,38,52,54,30,0.03389830508474576,5.0,0.5084745762711864,-0.15254237288135594,-0.040018299058905527
49,0.0001,23,29,50,53,48,38,38,34,-0.15254237288135594,9.0,0.9830508474576272,-0.2033898305084746,-0.06466495712123743
50,0.0001,21,27,57,36,59,39,49,31,-0.2542372881355932,7.0,0.9322033898305084,-0.06779661016949153,-0.021892014519056202
