run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
16,0.0001,19,22,16,31,16,16,29,18,1.934782608695652,12.0,0.043478260869565216,-0.2826086956521739,-0.02259543413173648
17,0.0001,20,23,16,19,16,16,34,18,2.0434782608695654,12.0,0.06521739130434782,-0.21739130434782608,-0.0298032407407407
18,0.0001,18,23,16,21,16,16,28,20,2.130434782608696,11.0,0.021739130434782608,-0.34782608695652173,-0.05646756329113933
19,0.0001,18,22,16,26,16,16,28,18,2.0869565217391304,11.0,0.0,-0.34782608695652173,-0.04531250000000009
20,0.0001,20,21,19,17,16,16,27,18,2.217391304347826,13.0,0.043478260869565216,-0.3695652173913043,-0.07315340909090917
21,0.0001,18,21,16,19,16,16,21,28,2.1956521739130435,8.0,0.0,-0.34782608695652173,-0.06325604838709675
22,0.0001,18,22,20,17,16,16,27,18,2.217391304347826,12.0,0.0,-0.3695652173913043,-0.0699066558441559
23,0.0001,20,25,16,29,16,16,18,18,2.130434782608696,14.0,0.10869565217391304,-0.32608695652173914,-0.04697389240506333
24,0.0001,20,24,20,17,16,16,26,18,2.152173913043478,13.0,0.08695652173913043,-0.391304347826087,-0.06772492038216571
25,0.0001,18,21,16,22,16,16,26,18,2.239130434782609,11.0,0.0,-0.391304347826087,-0.07010825163398682
26,0.0001,18,20,16,24,16,16,19,18,2.369565217391304,12.0,0.0,-0.43478260869565216,-0.09178358843537415
27,0.0001,19,19,16,22,16,16,36,18,2.0434782608695654,12.0,0.021739130434782608,-0.17391304347826086,-0.02517361111111116
28,0.0001,20,22,20,17,16,16,28,18,2.152173913043478,13.0,0.043478260869565216,-0.34782608695652173,-0.06454020700636942
29,0.0001,18,24,16,25,16,16,29,18,2.0434782608695654,11.0,0.043478260869565216,-0.32608695652173914,-0.040605709876543106
30,0.0001,18,20,16,19,16,16,22,22,2.3260869565217392,8.0,0.0,-0.4782608695652174,-0.09275377516778516
31,0.0001,18,27,16,19,16,16,22,18,2.260869565217391,11.0,0.10869565217391304,-0.3695652173913043,-0.06866776315789469
32,0.0001,18,23,16,21,16,16,22,18,2.3043478260869565,11.0,0.021739130434782608,-0.45652173913043476,-0.08572916666666663
33,0.0001,20,27,22,17,16,16,21,18,2.152173913043478,14.0,0.15217391304347827,-0.3695652173913043,-0.06772492038216571
34,0.0001,18,25,16,23,16,16,22,18,2.217391304347826,12.0,0.06521739130434782,-0.41304347826086957,-0.0699066558441559
35,0.0001,18,23,16,20,16,16,23,18,2.3043478260869565,11.0,0.021739130434782608,-0.45652173913043476,-0.08406249999999993
36,0.0001,19,25,16,19,16,16,23,18,2.260869565217391,12.0,0.08695652173913043,-0.41304347826086957,-0.07524671052631571
37,0.0001,20,23,20,17,16,16,28,18,2.130434782608696,13.0,0.06521739130434782,-0.34782608695652173,-0.06121439873417711
38,0.0001,19,21,16,26,16,16,20,18,2.260869565217391,13.0,0.021739130434782608,-0.391304347826087,-0.07524671052631571
39,0.0001,18,21,16,20,16,16,21,24,2.260869565217391,8.0,0.0,-0.43478260869565216,-0.08347039473684204
40,0.0001,18,23,20,17,16,16,21,23,2.217391304347826,10.0,0.021739130434782608,-0.45652173913043476,-0.08451704545454541
41,0.0001,20,23,21,17,16,16,26,18,2.152173913043478,13.0,0.06521739130434782,-0.391304347826087,-0.06931727707006363
42,0.0001,19,21,16,24,16,16,18,18,2.347826086956522,14.0,0.021739130434782608,-0.43478260869565216,-0.0880489864864864
43,0.0001,20,21,16,22,16,16,29,18,2.130434782608696,12.0,0.043478260869565216,-0.32608695652173914,-0.05488528481012667
44,0.0001,18,23,20,17,16,16,19,24,2.239130434782609,11.0,0.021739130434782608,-0.43478260869565216,-0.08154616013071903
45,0.0001,19,27,16,21,16,16,24,18,2.152173913043478,12.0,0.13043478260869565,-0.3695652173913043,-0.058170780254777066
46,0.0001,22,25,19,17,16,16,21,18,2.217391304347826,14.0,0.15217391304347827,-0.41304347826086957,-0.07802353896103886
47,0.0001,18,22,16,19,16,16,19,18,2.4347826086956523,11.0,0.0,-0.4782608695652174,-0.10677083333333326
48,0.0001,20,25,20,17,16,16,20,18,2.260869565217391,13.0,0.10869565217391304,-0.41304347826086957,-0.08675986842105265
49,0.0001,18,21,16,22,16,16,22,18,2.3260869565217392,11.0,0.0,-0.4782608695652174,-0.09107592281879184
50,0.0001,19,21,16,20,16,16,25,18,2.282608695652174,12.0,0.021739130434782608,-0.41304347826086957,-0.08045322847682113
