run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,17,27,22,34,43,51,59,66,-1.5777777777777777,1.0,1.6444444444444444,0.4666666666666667,0.06928152492668604
2,0.0001,17,23,28,64,37,45,42,57,-1.4444444444444444,4.0,1.4444444444444444,0.4222222222222222,0.05229052870246309
3,0.0001,17,24,29,36,47,54,68,42,-1.5333333333333334,3.0,1.6,0.5111111111111111,0.05422560293070111
4,0.0001,17,23,30,40,52,63,74,45,-2.1333333333333333,3.0,2.1333333333333333,0.6444444444444445,0.07410446361590384
5,0.0001,17,24,29,50,54,43,37,68,-1.6444444444444444,4.0,1.7333333333333334,0.5111111111111111,0.054247645762372176
6,0.0001,17,24,38,51,31,60,44,71,-1.9555555555555555,4.0,2.0,0.5777777777777777,0.06278801843317972
7,0.0001,17,24,31,65,38,44,55,47,-1.6222222222222222,4.0,1.6222222222222222,0.4444444444444444,0.04287257562054059
8,0.0001,21,25,36,30,41,61,48,61,-1.6666666666666667,2.0,1.6666666666666667,0.26666666666666666,0.031496554479176986
9,0.0001,17,27,46,27,42,34,57,62,-1.4222222222222223,3.0,1.5333333333333334,0.37777777777777777,0.04298490488006612
10,0.0001,17,22,27,34,47,59,39,49,-1.0222222222222221,3.0,1.0666666666666667,0.3111111111111111,0.04067917489576467
11,0.0001,17,33,42,24,42,62,51,66,-1.9777777777777779,3.0,2.088888888888889,0.4666666666666667,0.048375131616732014
12,0.0001,17,57,23,30,43,53,36,68,-1.7555555555555555,5.0,1.9111111111111112,0.5111111111111111,0.061149748446285734
13,0.0001,17,25,34,61,41,44,55,52,-1.8,4.0,1.8,0.35555555555555557,0.026313854299440997
14,0.0001,17,23,27,43,33,51,65,59,-1.5555555555555556,2.0,1.5555555555555556,0.4444444444444444,0.0657080543720836
15,0.0001,18,26,56,29,37,48,66,51,-1.8444444444444446,5.0,1.8444444444444446,0.4444444444444444,0.04325845434168207
16,0.0001,17,24,32,45,37,49,54,64,-1.6444444444444444,1.0,1.6444444444444444,0.4222222222222222,0.039496092967341134
17,0.0001,17,23,58,54,31,38,46,66,-1.8888888888888888,6.0,1.9333333333333333,0.4666666666666667,0.05399350963867078
18,0.0001,17,23,52,36,29,58,69,43,-1.7555555555555555,5.0,1.8888888888888888,0.5333333333333333,0.06573690440958857
19,0.0001,18,44,21,48,54,34,29,66,-1.4666666666666666,7.0,1.8888888888888888,0.4444444444444444,0.05675981097185123
20,0.0001,17,23,40,30,65,45,54,58,-1.8666666666666667,4.0,1.8666666666666667,0.4444444444444444,0.052030703458997296
21,0.0001,17,24,32,41,47,51,71,58,-2.066666666666667,1.0,2.066666666666667,0.5777777777777777,0.05461876832844559
22,0.0001,17,55,37,23,32,56,49,73,-2.088888888888889,6.0,2.2444444444444445,0.6222222222222222,0.06383229579324645
23,0.0001,17,24,28,46,34,39,54,61,-1.2222222222222223,2.0,1.2222222222222223,0.35555555555555557,0.04392898967316072
24,0.0001,17,28,22,34,39,49,62,50,-1.1777777777777778,2.0,1.2444444444444445,0.37777777777777777,0.04783785232022275
25,0.0001,17,23,28,39,60,42,47,50,-1.288888888888889,3.0,1.288888888888889,0.3333333333333333,0.033259540375289776
26,0.0001,17,55,30,23,57,37,66,49,-1.9111111111111112,7.0,2.0444444444444443,0.4666666666666667,0.05519605949391537
27,0.0001,17,21,50,26,45,32,57,65,-1.4444444444444444,3.0,1.6222222222222222,0.4444444444444444,0.07066113573121702
28,0.0001,17,53,36,24,29,49,48,64,-1.6,6.0,1.8,0.4222222222222222,0.0439264112903226
29,0.0001,17,47,24,26,33,54,40,58,-1.1333333333333333,5.0,1.2444444444444445,0.28888888888888886,0.042601683029452886
30,0.0001,17,23,30,35,38,45,55,63,-1.288888888888889,0.0,1.288888888888889,0.4,0.047148429264178615
31,0.0001,17,22,33,36,48,45,54,62,-1.5333333333333334,1.0,1.5333333333333334,0.37777777777777777,0.03924137580136344
32,0.0001,17,27,22,41,37,50,67,54,-1.488888888888889,3.0,1.5555555555555556,0.4888888888888889,0.061994367639528924
33,0.0001,17,28,24,32,51,40,58,65,-1.488888888888889,2.0,1.511111111111111,0.4444444444444444,0.061994367639528924
34,0.0001,17,24,30,41,49,35,58,63,-1.5333333333333334,2.0,1.5777777777777777,0.4,0.04949374173196297
35,0.0001,17,30,24,39,51,45,65,60,-1.8444444444444446,3.0,1.8666666666666667,0.4444444444444444,0.05156661144137997
36,0.0001,17,21,28,35,53,45,66,50,-1.488888888888889,3.0,1.488888888888889,0.4666666666666667,0.06040706605222734
37,0.0001,19,21,72,25,40,52,34,51,-1.4666666666666666,6.0,1.711111111111111,0.5555555555555556,0.07347955619478119
38,0.0001,17,23,44,32,38,52,55,63,-1.6888888888888889,2.0,1.6888888888888889,0.4,0.0420649143767422
39,0.0001,17,24,47,43,28,34,64,56,-1.4444444444444444,5.0,1.6222222222222222,0.4222222222222222,0.05229052870246309
40,0.0001,17,24,36,35,55,44,49,65,-1.711111111111111,3.0,1.711111111111111,0.4444444444444444,0.03872208436724556
41,0.0001,17,23,32,39,68,45,55,64,-2.111111111111111,3.0,2.111111111111111,0.5111111111111111,0.06278801843317972
42,0.0001,19,26,39,67,44,33,50,54,-1.8666666666666667,5.0,1.9555555555555555,0.4444444444444444,0.030946366109599666
43,0.0001,17,23,31,34,50,45,38,57,-1.0444444444444445,2.0,1.1111111111111112,0.26666666666666666,0.025984144341169912
44,0.0001,19,25,45,28,58,34,60,49,-1.5555555555555556,5.0,1.6444444444444444,0.28888888888888886,0.03740616757963067
45,0.0001,17,23,40,27,35,45,56,59,-1.2,2.0,1.2444444444444445,0.3111111111111111,0.045049134800256185
46,0.0001,17,23,53,38,48,29,56,68,-1.8666666666666667,3.0,2.0444444444444443,0.5111111111111111,0.05805479984453932
47,0.0001,17,24,30,41,33,48,57,49,-1.1333333333333333,2.0,1.1333333333333333,0.26666666666666666,0.025879275002697044
48,0.0001,21,55,25,30,41,38,45,57,-1.4222222222222223,5.0,1.4222222222222223,0.17777777777777778,0.010933622828783962
49,0.0001,17,26,43,36,50,61,30,64,-1.7555555555555555,4.0,2.0,0.4222222222222222,0.04891733254414521
50,0.0001,17,24,34,52,38,44,56,48,-1.4444444444444444,4.0,1.4444444444444444,0.24444444444444444,0.014750592600226708
