run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,28,42,96,50,88,88,117,69,-4.258620689655173,5.0,4.258620689655173,1.0,0.06667433278625112
2,0.0001,30,34,73,64,58,101,112,121,-4.517241379310345,2.0,4.517241379310345,1.0344827586206897,0.09036187545533747
3,0.0001,34,63,43,57,84,103,118,91,-4.517241379310345,4.0,4.517241379310345,0.9137931034482759,0.05789981811975564
4,0.0001,46,35,71,66,86,126,117,101,-5.4655172413793105,4.0,5.4655172413793105,1.0344827586206897,0.05929469247696839
5,0.0001,36,125,44,63,126,140,96,91,-6.724137931034483,8.0,6.724137931034483,1.2586206896551724,0.07519767359030549
6,0.0001,49,52,42,135,108,81,120,88,-5.931034482758621,7.0,5.931034482758621,1.0689655172413792,0.06349222334116589
7,0.0001,39,62,27,51,83,118,90,107,-4.241379310344827,5.0,4.275862068965517,1.0344827586206897,0.08633964615392675
8,0.0001,46,39,136,69,75,84,113,122,-6.086206896551724,6.0,6.086206896551724,1.1379310344827587,0.06408676525149737
9,0.0001,25,33,63,105,57,81,120,96,-4.293103448275862,5.0,4.327586206896552,1.103448275862069,0.09478851963746227
10,0.0001,30,65,41,99,51,106,68,88,-3.7413793103448274,7.0,3.7413793103448274,0.7758620689655172,0.058292169272498695
11,0.0001,31,45,85,118,105,72,82,125,-5.724137931034483,6.0,5.724137931034483,1.0862068965517242,0.05689259203565222
12,0.0001,35,48,53,88,101,130,117,75,-5.448275862068965,4.0,5.448275862068965,1.103448275862069,0.07025219815369099
13,0.0001,61,71,71,92,90,134,111,139,-7.551724137931035,2.0,7.551724137931035,0.8103448275862069,0.004573955268151408
14,0.0001,28,44,35,79,121,63,107,123,-4.637931034482759,4.0,4.637931034482759,1.103448275862069,0.11562185297079552
15,0.0001,28,93,40,62,96,118,54,98,-4.448275862068965,6.0,4.5,1.0172413793103448,0.07335388466292914
16,0.0001,30,38,66,56,120,88,90,114,-4.672413793103448,4.0,4.672413793103448,1.0172413793103448,0.080253635916532
17,0.0001,34,48,74,94,98,56,116,77,-4.586206896551724,6.0,4.586206896551724,0.8793103448275862,0.04181532030747892
18,0.0001,31,44,62,73,123,85,105,89,-4.844827586206897,3.0,4.844827586206897,1.0517241379310345,0.05761531702308309
19,0.0001,35,85,52,36,56,114,69,104,-3.793103448275862,6.0,3.913793103448276,0.8275862068965517,0.07278307499136427
20,0.0001,34,39,53,67,108,72,96,130,-4.620689655172414,2.0,4.620689655172414,1.1206896551724137,0.0849805062818696
21,0.0001,33,38,57,103,70,68,96,91,-3.8793103448275863,4.0,3.8793103448275863,0.6724137931034483,0.043529526831706855
22,0.0001,35,47,93,64,114,82,73,126,-5.224137931034483,5.0,5.224137931034483,1.0344827586206897,0.05535634298131087
23,0.0001,29,40,53,65,106,86,60,111,-3.7758620689655173,3.0,3.7758620689655173,0.8793103448275862,0.07387942872837128
24,0.0001,35,45,77,113,58,83,105,67,-4.344827586206897,6.0,4.344827586206897,0.8103448275862069,0.044402584817565094
25,0.0001,29,39,88,69,48,49,121,98,-3.6206896551724137,5.0,3.6206896551724137,1.0517241379310345,0.09409535882415354
26,0.0001,72,66,78,117,108,144,121,153,-9.10344827586207,3.0,9.10344827586207,0.9655172413793104,0.0058769946083585545
27,0.0001,37,39,59,97,79,116,129,90,-5.431034482758621,4.0,5.431034482758621,1.0517241379310345,0.06808573325975331
28,0.0001,45,50,62,67,83,115,103,122,-5.448275862068965,1.0,5.448275862068965,0.7931034482758621,0.03856749954472649
29,0.0001,33,81,39,51,126,56,88,115,-4.448275862068965,6.0,4.448275862068965,1.0689655172413792,0.0924540544422161
30,0.0001,35,98,79,46,88,54,115,62,-4.241379310344827,9.0,4.241379310344827,0.8448275862068966,0.04821139658720219
31,0.0001,51,64,74,116,108,130,121,137,-8.10344827586207,2.0,8.10344827586207,0.9482758620689655,0.013483900411494831
32,0.0001,28,39,86,117,54,79,121,100,-5.051724137931035,6.0,5.051724137931035,1.0689655172413792,0.08236864784259046
33,0.0001,33,41,70,120,101,76,127,71,-5.310344827586207,5.0,5.310344827586207,1.0862068965517242,0.06994501416015386
34,0.0001,28,64,54,81,35,87,106,117,-4.155172413793103,3.0,4.310344827586207,1.0,0.08386194621088894
35,0.0001,38,40,49,113,77,85,106,127,-5.241379310344827,3.0,5.241379310344827,1.0,0.07451292908628115
36,0.0001,36,73,68,96,69,117,132,97,-6.155172413793103,5.0,6.155172413793103,1.1206896551724137,0.03083503126536935
37,0.0001,29,41,50,113,68,104,80,91,-4.224137931034483,5.0,4.224137931034483,0.9137931034482759,0.070048936304129
38,0.0001,42,118,85,93,36,131,148,104,-7.344827586206897,7.0,7.482758620689655,1.396551724137931,0.06589155794657708
39,0.0001,32,34,53,100,56,90,71,116,-3.810344827586207,3.0,3.810344827586207,0.9137931034482759,0.08120156311572324
40,0.0001,39,95,55,102,120,128,60,143,-7.086206896551724,5.0,7.086206896551724,1.2586206896551724,0.06042194281805524
41,0.0001,41,68,45,60,104,87,122,108,-5.241379310344827,4.0,5.241379310344827,0.8620689655172413,0.048134976330375556
42,0.0001,32,42,50,55,72,102,86,110,-3.7586206896551726,1.0,3.7586206896551726,0.8103448275862069,0.06587230834420188
43,0.0001,35,39,52,115,80,71,95,120,-4.758620689655173,3.0,4.758620689655173,0.9310344827586207,0.073989508105337
44,0.0001,40,42,85,56,70,123,93,112,-5.0,4.0,5.0,0.896551724137931,0.05755019435565867
45,0.0001,29,67,64,48,88,60,106,125,-4.413793103448276,5.0,4.413793103448276,1.1206896551724137,0.06817012100032427
46,0.0001,32,36,63,81,92,102,125,66,-4.586206896551724,4.0,4.586206896551724,1.0689655172413792,0.07154731360731148
47,0.0001,53,56,65,121,135,93,106,88,-6.655172413793103,6.0,6.655172413793103,0.8793103448275862,0.02383315004192532
48,0.0001,33,110,56,37,75,90,101,128,-5.155172413793103,5.0,5.258620689655173,1.103448275862069,0.07891550376444645
49,0.0001,30,42,77,128,59,75,112,106,-5.137931034482759,6.0,5.137931034482759,1.1551724137931034,0.07908899658499813
50,0.0001,35,39,59,85,64,101,90,112,-4.379310344827586,2.0,4.379310344827586,0.7931034482758621,0.05055775040669297
