run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,16,25,23,34,28,38,33,39,0.09090909090909091,4.0,0.29545454545454547,-0.11363636363636363,-0.03305084745762721
2,0.0001,16,25,28,22,26,36,38,30,0.4318181818181818,5.0,0.20454545454545456,-0.13636363636363635,-0.03868778280542995
3,0.0001,16,23,30,29,27,46,34,36,-0.022727272727272728,4.0,0.45454545454545453,0.045454545454545456,-0.020954356846473177
4,0.0001,16,21,22,31,28,34,37,42,0.20454545454545456,1.0,0.09090909090909091,-0.045454545454545456,-0.0121212121212122
5,0.0001,16,21,27,33,33,33,49,39,-0.25,1.0,0.4318181818181818,0.11363636363636363,-0.00617529880478096
6,0.0001,16,26,23,40,31,34,29,37,0.09090909090909091,5.0,0.4090909090909091,-0.09090909090909091,-0.0351694915254237
7,0.0001,16,24,33,29,37,46,32,38,-0.3409090909090909,5.0,0.6590909090909091,0.045454545454545456,-0.025490196078431504
8,0.0001,16,23,22,31,43,27,38,35,0.11363636363636363,5.0,0.38636363636363635,-0.022727272727272728,-0.010638297872340496
9,0.0001,16,31,24,32,32,40,28,44,-0.1590909090909091,5.0,0.4318181818181818,0.0,-0.0287449392712551
10,0.0001,17,21,34,26,39,37,33,44,-0.25,4.0,0.45454545454545453,-0.022727272727272728,-0.01912350597609569
11,0.0001,16,22,21,31,26,40,41,43,-0.0,2.0,0.22727272727272727,-0.022727272727272728,0.006249999999999867
12,0.0001,16,28,22,32,29,34,43,36,-0.0,3.0,0.3409090909090909,-0.022727272727272728,-0.029166666666666785
13,0.0001,16,25,22,30,34,27,33,42,0.25,4.0,0.20454545454545456,-0.045454545454545456,-0.028165938864628925
14,0.0001,16,23,24,34,26,39,33,41,0.09090909090909091,3.0,0.2727272727272727,-0.06818181818181818,-0.02033898305084758
15,0.0001,16,23,20,30,26,35,35,44,0.25,2.0,0.11363636363636363,0.0,-0.005240174672489051
16,0.0001,16,25,28,25,30,33,35,37,0.25,1.0,0.20454545454545456,-0.1590909090909091,-0.053275109170305646
