run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,26,36,81,47,59,92,102,76,-1.6493506493506493,5.0,1.6623376623376624,0.2597402597402597,0.00994357280484448
2,0.0001,26,34,98,56,46,73,75,105,-1.5714285714285714,4.0,1.6623376623376624,0.2987012987012987,0.02377471456418845
3,0.0001,31,38,48,67,57,79,93,107,-1.6623376623376624,1.0,1.6623376623376624,0.2597402597402597,0.0044642857142858094
4,0.0001,26,31,47,63,72,68,89,104,-1.4025974025974026,1.0,1.4025974025974026,0.2857142857142857,0.014714285714285902
5,0.0001,39,48,36,62,118,75,103,85,-2.25974025974026,5.0,2.272727272727273,0.33766233766233766,0.01053760726905617
6,0.0001,34,39,60,65,108,95,85,72,-2.155844155844156,4.0,2.220779220779221,0.23376623376623376,-0.01715309779825902
7,0.0001,31,63,52,79,89,117,70,110,-2.844155844155844,5.0,2.844155844155844,0.38961038961038963,-0.013999298573766472
8,0.0001,24,32,73,41,100,55,81,93,-1.3896103896103895,5.0,1.5194805194805194,0.2597402597402597,0.02995276266819369
9,0.0001,25,46,67,40,94,81,77,105,-1.8571428571428572,4.0,1.922077922077922,0.3116883116883117,0.006508678237650223
10,0.0001,24,49,41,57,104,112,69,82,-1.896103896103896,5.0,1.896103896103896,0.4155844155844156,0.027814657461497694
11,0.0001,52,35,46,112,107,84,93,69,-2.675324675324675,8.0,2.779220779220779,0.2727272727272727,-0.00901815575728615
12,0.0001,48,36,53,65,123,79,107,100,-2.844155844155844,4.0,2.844155844155844,0.4025974025974026,0.0023673135375263943
13,0.0001,25,33,49,55,76,87,105,64,-1.3246753246753247,3.0,1.4935064935064934,0.3116883116883117,0.018507807981492208
14,0.0001,26,34,43,88,55,99,106,77,-1.7662337662337662,4.0,1.7662337662337662,0.3116883116883117,0.032399891774891776
