run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.1,31,42,58,97,75,80,52,59,-2.235294117647059,7.0,2.549019607843137,1.1568627450980393,0.15506072874493926
2,0.1,30,44,78,67,96,56,76,34,-1.9803921568627452,9.0,2.607843137254902,1.1568627450980393,0.17741000109421168
3,0.1,35,64,44,102,76,56,80,36,-2.215686274509804,8.0,2.7254901960784315,1.1764705882352942,0.17343332977474102
4,0.1,26,44,62,93,70,82,59,36,-1.803921568627451,9.0,2.4705882352941178,1.1764705882352942,0.1789362176628011
5,0.1,27,49,60,88,84,68,55,34,-1.6666666666666667,9.0,2.3333333333333335,1.0588235294117647,0.17102433503112624
