run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds
1,37,49,30,77,93,64,126,106,new_maybe_4,171235,0.0001,1000,8,1180.104035292
2,50,62,30,45,77,112,88,124,new_maybe_4,171236,0.0001,1000,8,1323.931931541
3,41,75,35,54,98,114,63,90,new_maybe_4,171237,0.0001,1000,8,1190.191056084
4,44,76,33,108,50,61,95,122,new_maybe_4,171238,0.0001,1000,8,1266.605430792
5,47,41,30,104,64,88,82,79,new_maybe_4,171239,0.0001,1000,8,1043.343795042
6,144,62,30,44,76,90,98,118,new_maybe_4,171240,0.0001,1000,8,1144.793336417
7,64,57,30,43,117,80,96,115,new_maybe_4,171241,0.0001,1000,8,1165.962198
8,54,76,34,52,83,124,47,109,new_maybe_4,171242,0.0001,1000,8,1067.501320667
9,29,51,46,100,59,113,97,77,new_maybe_4,171243,0.0001,1000,8,1382.7809085
10,55,91,30,48,77,111,67,123,new_maybe_4,171244,0.0001,1000,8,1102.782457833
11,43,81,30,63,101,98,85,118,new_maybe_4,171245,0.0001,1000,8,1302.506849125
12,36,53,30,105,73,59,94,118,new_maybe_4,171246,0.0001,1000,8,951.995246417
13,36,65,30,102,50,77,117,84,new_maybe_4,171247,0.0001,1000,8,1214.478520625
14,67,54,30,40,101,81,113,72,new_maybe_4,171248,0.0001,1000,8,1062.777450291
15,75,44,30,80,66,103,115,93,new_maybe_4,171249,0.0001,1000,8,1065.263897333
16,133,92,30,117,81,42,68,102,new_maybe_4,171250,0.0001,1000,8,1017.808240125
17,72,55,30,119,91,43,101,88,new_maybe_4,171251,0.0001,1000,8,1114.186074208
18,45,49,30,100,83,92,113,66,new_maybe_4,171252,0.0001,1000,8,1146.655306208
19,96,54,30,41,85,154,103,70,new_maybe_4,171253,0.0001,1000,8,1233.316802
20,41,79,30,61,71,58,106,91,new_maybe_4,171254,0.0001,1000,8,1073.5546295
21,47,120,30,106,62,92,79,105,new_maybe_4,171255,0.0001,1000,8,1140.997441042
22,40,88,30,59,78,103,76,107,new_maybe_4,171256,0.0001,1000,8,1172.834331208
23,42,58,34,52,71,82,111,104,new_maybe_4,171257,0.0001,1000,8,1038.801595292
24,57,66,30,132,47,74,116,97,new_maybe_4,171258,0.0001,1000,8,1246.819554459
25,34,125,49,45,92,65,76,111,new_maybe_4,171259,0.0001,1000,8,1145.015185
26,30,42,46,88,74,65,107,110,new_maybe_4,171260,0.0001,1000,8,1248.477331167
27,79,55,99,60,130,116,120,74,new_maybe_4,171261,0.0001,1000,8,1196.839063667
28,75,92,30,54,108,71,115,127,new_maybe_4,171262,0.0001,1000,8,1361.983091333
29,78,70,30,88,132,43,91,112,new_maybe_4,171263,0.0001,1000,8,1185.80224775
30,106,55,30,44,94,67,114,80,new_maybe_4,171264,0.0001,1000,8,772.054390834
31,48,40,30,79,110,110,63,89,new_maybe_4,171265,0.0001,1000,8,1047.403667042
32,133,75,30,50,107,89,61,120,new_maybe_4,171266,0.0001,1000,8,1109.449039667
33,40,54,30,118,69,134,84,101,new_maybe_4,171267,0.0001,1000,8,929.988582542
34,38,52,30,119,79,94,107,65,new_maybe_4,171268,0.0001,1000,8,902.123472792
35,48,59,30,41,83,95,110,70,new_maybe_4,171269,0.0001,1000,8,1017.588881666
36,44,70,30,53,59,108,82,95,new_maybe_4,171270,0.0001,1000,8,887.564106875
37,37,120,32,52,57,74,107,88,new_maybe_4,171271,0.0001,1000,8,1023.690620875
38,37,72,30,66,98,51,78,90,new_maybe_4,171272,0.0001,1000,8,832.7789525
39,43,50,31,90,76,60,99,117,new_maybe_4,171273,0.0001,1000,8,995.927652666
40,50,64,30,72,41,85,110,101,new_maybe_4,171274,0.0001,1000,8,706.189805458
41,29,115,46,42,59,81,78,93,new_maybe_4,171275,0.0001,1000,8,904.176991833
42,55,71,30,65,80,91,47,100,new_maybe_4,171276,0.0001,1000,8,703.128921333
43,36,90,32,54,52,66,115,76,new_maybe_4,171277,0.0001,1000,8,793.484063166
44,45,74,33,88,100,51,62,114,new_maybe_4,171278,0.0001,1000,8,786.142069
45,44,116,36,82,79,64,104,88,new_maybe_4,171279,0.0001,1000,8,1201.939487
46,36,97,30,116,46,79,59,75,new_maybe_4,171280,0.0001,1000,8,1391.780029583
47,69,60,30,46,80,108,61,91,new_maybe_4,171281,0.0001,1000,8,1196.123013959
48,29,50,46,61,74,100,113,85,new_maybe_4,171282,0.0001,1000,8,1401.854340209
49,42,68,30,60,96,105,57,79,new_maybe_4,171283,0.0001,1000,8,1015.829406209
50,40,61,30,70,79,96,105,84,new_maybe_4,171284,0.0001,1000,8,751.091814584
